FECHA (YYMMDD),HORA (HHMM),Registros
150818.0,1400.0,49.39
150818.0,1500.0,51.75
150818.0,1600.0,31.32
150818.0,1700.0,30.64
150818.0,1800.0,123.3
150818.0,1900.0,105.5
150818.0,2000.0,75.58
150818.0,2100.0,68.09
150818.0,2200.0,89.8999
150818.0,2300.0,57.8799
150819.0,0.0,75.0
150819.0,100.0,151.9
150819.0,200.0,131.4
150819.0,300.0,61.6299
150819.0,400.0,77.0
150819.0,500.0,66.0497
150819.0,600.0,75.5597
150819.0,700.0,145.7
150819.0,800.0,164.8
150819.0,900.0,70.1399
150819.0,1000.0,34.04
150819.0,1100.0,31.32
150819.0,1200.0,25.87
150819.0,1300.0,31.32
150819.0,1400.0,27.91
150819.0,1500.0,23.88
150819.0,1600.0,27.92
150819.0,1700.0,32.0
150819.0,1800.0,40.86
150819.0,1900.0,47.67
150819.0,2000.0,108.4
150819.0,2100.0,128.7
150819.0,2200.0,120.5
150819.0,2300.0,81.7
150820.0,0.0,62.0
150820.0,100.0,83.1
150820.0,200.0,40.18
150820.0,300.0,42.9
150820.0,400.0,42.9
150820.0,500.0,36.77
150820.0,600.0,36.77
150820.0,700.0,44.2599
150820.0,800.0,64.1
150820.0,900.0,98.1
150820.0,1000.0,167.5
150820.0,1100.0,70.1299
150820.0,1200.0,89.2
150820.0,1300.0,99.3999
150820.0,1400.0,71.49
150820.0,1500.0,62.64
150820.0,1600.0,65.37
150820.0,1700.0,46.98
150820.0,1800.0,34.0
150820.0,1900.0,40.18
150820.0,2000.0,47.66
150820.0,2100.0,27.4
150820.0,2200.0,19.75
150820.0,2300.0,36.77
150821.0,0.0,36.09
150821.0,100.0,36.77
150821.0,200.0,47.67
150821.0,300.0,40.86
150821.0,400.0,21.11
150821.0,500.0,34.0699
150821.0,600.0,42.9
150821.0,700.0,12.94
150821.0,800.0,13.62
150821.0,900.0,18.39
150821.0,1000.0,18.25
150821.0,1100.0,16.34
150821.0,1200.0,16.34
150821.0,1300.0,14.98
150821.0,1400.0,20.45
150821.0,1500.0,15.64
150821.0,1600.0,21.11
150821.0,1700.0,27.0
150821.0,1800.0,22.47
150821.0,1900.0,41.54
150821.0,2000.0,59.92
150821.0,2100.0,34.0
150821.0,2200.0,29.12
150821.0,2300.0,42.9
150822.0,0.0,21.99
150822.0,100.0,12.94
150822.0,200.0,6.129
150822.0,300.0,20.43
150822.0,400.0,8.84998
150822.0,500.0,9.53
150822.0,600.0,8.84998
150822.0,700.0,19.75
150822.0,800.0,15.66
150822.0,900.0,21.09
150822.0,1000.0,15.0
150822.0,1100.0,23.83
150822.0,1200.0,20.0
150822.0,1300.0,21.18
150822.0,1400.0,26.55
150822.0,1500.0,26.56
150822.0,1600.0,25.0
150822.0,1700.0,29.96
150822.0,1800.0,42.22
150822.0,1900.0,111.0
150822.0,2000.0,85.0
150822.0,2100.0,71.5
150822.0,2200.0,58.56
150822.0,2300.0,54.48
150823.0,0.0,42.22
150823.0,100.0,31.51
150823.0,200.0,21.95
150823.0,300.0,24.51
150823.0,400.0,19.0
150823.0,500.0,25.88
150823.0,600.0,17.02
150823.0,700.0,16.34
150823.0,800.0,17.7
150823.0,900.0,27.24
150823.0,1000.0,38.81
150823.0,1100.0,40.86
150823.0,1200.0,61.28
150823.0,1300.0,51.79
150823.0,1400.0,34.73
150823.0,1500.0,18.38
150823.0,1600.0,17.7
150823.0,1700.0,40.86
150823.0,1800.0,23.83
150823.0,1900.0,94.0
150823.0,2000.0,89.2
150823.0,2100.0,59.24
150823.0,2200.0,26.56
150823.0,2300.0,31.82
150824.0,0.0,124.0
150824.0,100.0,73.5398
150824.0,200.0,23.83
150824.0,300.0,18.39
150824.0,400.0,14.6
150824.0,500.0,18.39
150824.0,600.0,14.64
150824.0,700.0,25.88
150824.0,800.0,22.47
150824.0,900.0,36.09
150824.0,1000.0,36.09
150824.0,1100.0,50.39
150824.0,1200.0,37.45
150824.0,1300.0,32.0
150824.0,1400.0,34.05
150824.0,1500.0,34.73
150824.0,1600.0,40.17
150824.0,1700.0,32.0
150824.0,1800.0,27.42
150824.0,1900.0,24.51
150824.0,2000.0,17.0
150824.0,2100.0,28.6
150824.0,2200.0,15.0
150824.0,2300.0,91.2
150825.0,0.0,51.0699
150825.0,100.0,23.83
150825.0,200.0,19.75
150825.0,300.0,7.172000000000001
150825.0,400.0,4.766
150825.0,500.0,4.086
150825.0,600.0,6.127999999999999
150825.0,700.0,7.49
150825.0,800.0,10.89
150825.0,900.0,12.94
150825.0,1000.0,12.26
150825.0,1100.0,12.26
150825.0,1200.0,13.62
150825.0,1300.0,17.02
150825.0,1400.0,16.34
150825.0,1500.0,18.39
150825.0,1600.0,16.34
150825.0,1700.0,24.51
150825.0,1800.0,23.83
150825.0,1900.0,29.28
150825.0,2000.0,17.05
150825.0,2100.0,40.18
150825.0,2200.0,34.73
150825.0,2300.0,19.75
150826.0,0.0,25.19
150826.0,100.0,14.0
150826.0,200.0,11.0
150826.0,300.0,7.0
150826.0,400.0,4.7669999999999995
150826.0,500.0,8.17
150826.0,600.0,10.65
150826.0,700.0,19.75
150826.0,800.0,23.83
150826.0,900.0,19.75
150826.0,1000.0,15.66
150826.0,1100.0,10.89
150826.0,1200.0,18.11
150826.0,1300.0,15.62
150826.0,1400.0,17.7
150826.0,1500.0,20.43
150826.0,1600.0,15.66
150826.0,1700.0,24.51
150826.0,1800.0,37.45
150826.0,1900.0,60.6
150826.0,2000.0,73.6499
150826.0,2100.0,126.7
150826.0,2200.0,115.1
150826.0,2300.0,93.2997
150827.0,0.0,48.35
150827.0,100.0,30.64
150827.0,200.0,25.88
150827.0,300.0,29.96
150827.0,400.0,21.18
150827.0,500.0,21.79
150827.0,600.0,35.41
150827.0,700.0,37.66
150827.0,800.0,34.23
150827.0,900.0,19.02
150827.0,1000.0,34.72
150827.0,1100.0,55.15
150827.0,1200.0,36.09
150827.0,1300.0,53.79
150827.0,1400.0,38.81
150827.0,1500.0,29.96
150827.0,1600.0,26.55
150827.0,1700.0,30.64
150827.0,1800.0,23.83
150827.0,1900.0,21.79
150827.0,2000.0,18.18
150827.0,2100.0,16.0
150827.0,2200.0,19.06
150827.0,2300.0,12.26
150828.0,0.0,10.19
150828.0,100.0,9.53
150828.0,200.0,9.53
150828.0,300.0,8.17
150828.0,400.0,8.17
150828.0,500.0,9.649980000000001
150828.0,600.0,11.58
150828.0,700.0,10.69
150828.0,800.0,11.58
150828.0,900.0,16.34
150828.0,1000.0,15.66
150828.0,1100.0,12.25
150828.0,1200.0,12.94
150828.0,1300.0,19.74
150828.0,1400.0,16.34
150828.0,1500.0,19.06
150828.0,1600.0,14.3
150828.0,1700.0,24.51
150828.0,1800.0,26.55
150828.0,1900.0,27.92
150828.0,2000.0,23.83
150828.0,2100.0,21.0
150828.0,2200.0,37.65
150828.0,2300.0,12.26
150829.0,0.0,10.89
150829.0,100.0,16.34
150829.0,200.0,10.58
150829.0,300.0,11.58
150829.0,400.0,9.0
150829.0,500.0,16.34
150829.0,600.0,13.62
150829.0,700.0,12.94
150829.0,800.0,42.99
150829.0,900.0,49.02
150829.0,1000.0,40.17
150829.0,1100.0,23.83
150829.0,1200.0,40.17
150829.0,1300.0,29.21
150829.0,1400.0,36.09
150829.0,1500.0,27.35
150829.0,1600.0,34.04
150829.0,1700.0,42.22
150829.0,1800.0,91.8999
150829.0,1900.0,121.9
150829.0,2000.0,166.8
150829.0,2100.0,209.7
150829.0,2200.0,136.9
150829.0,2300.0,74.72
150830.0,0.0,57.2
150830.0,100.0,28.0
150830.0,200.0,29.92
150830.0,300.0,29.96
150830.0,400.0,26.56
150830.0,500.0,21.0
150830.0,600.0,40.86
150830.0,700.0,15.62
150830.0,800.0,33.37
150830.0,900.0,40.29
150830.0,1000.0,54.47
150830.0,1100.0,59.92
150830.0,1200.0,67.45
150830.0,1300.0,53.11
150830.0,1400.0,50.3799
150830.0,1500.0,31.91
150830.0,1600.0,44.93
150830.0,1700.0,43.58
150830.0,1800.0,48.0
150830.0,1900.0,79.0
150830.0,2000.0,103.5
150830.0,2100.0,61.96
150830.0,2200.0,33.37
150830.0,2300.0,28.6
150831.0,0.0,23.83
150831.0,100.0,23.15
150831.0,200.0,24.51
150831.0,300.0,24.76
150831.0,400.0,25.87
150831.0,500.0,15.59
150831.0,600.0,22.22
150831.0,700.0,19.0
150831.0,800.0,28.0
150831.0,900.0,31.32
150831.0,1000.0,28.21
150831.0,1100.0,10.0
150831.0,1200.0,27.91
150831.0,1300.0,17.02
150831.0,1400.0,18.34
150831.0,1500.0,15.66
150831.0,1600.0,23.83
150831.0,1700.0,24.69
150831.0,1800.0,45.9
150831.0,1900.0,64.1698
150831.0,2000.0,117.8
150831.0,2100.0,90.6
150831.0,2200.0,90.0
150831.0,2300.0,178.4
150901.0,0.0,122.6
150901.0,100.0,63.33
150901.0,200.0,78.3097
150901.0,300.0,47.67
150901.0,400.0,56.52
150901.0,500.0,25.88
150901.0,600.0,47.0
150901.0,700.0,147.1
150901.0,800.0,114.4
150901.0,900.0,168.9
150901.0,1000.0,106.9
150901.0,1100.0,59.91
150901.0,1200.0,38.81
150901.0,1300.0,20.42
150901.0,1400.0,17.7
150901.0,1500.0,19.07
150901.0,1600.0,23.11
150901.0,1700.0,35.23
150901.0,1800.0,59.92
150901.0,1900.0,82.3999
150901.0,2000.0,65.37
150901.0,2100.0,113.6
150901.0,2200.0,86.5
150901.0,2300.0,162.7
150902.0,0.0,196.8
150902.0,100.0,222.0
150902.0,200.0,149.1
150902.0,300.0,78.99
150902.0,400.0,49.71
150902.0,500.0,40.18
150902.0,600.0,37.45
150902.0,700.0,74.5697
150902.0,800.0,87.2
150902.0,900.0,46.3
150902.0,1000.0,25.87
150902.0,1100.0,20.42
150902.0,1200.0,36.08
150902.0,1300.0,12.94
150902.0,1400.0,28.6
150902.0,1500.0,33.37
150902.0,1600.0,34.73
150902.0,1700.0,39.49
150902.0,1800.0,72.1797
150902.0,1900.0,87.2
150902.0,2000.0,128.0
150902.0,2100.0,113.0
150902.0,2200.0,85.7997
150902.0,2300.0,117.8
150903.0,0.0,58.56
150903.0,100.0,117.1
150903.0,200.0,65.37
150903.0,300.0,50.0699
150903.0,400.0,66.0
150903.0,500.0,35.41
150903.0,600.0,27.24
150903.0,700.0,83.1
150903.0,800.0,76.95
150903.0,900.0,25.19
150903.0,1000.0,29.96
150903.0,1100.0,27.23
150903.0,1200.0,31.32
150903.0,1300.0,17.7
150903.0,1400.0,32.68
150903.0,1500.0,37.45
150903.0,1600.0,49.71
150903.0,1700.0,48.34
150903.0,1800.0,75.59
150903.0,1900.0,96.0
150903.0,2000.0,109.0
150903.0,2100.0,104.2
150903.0,2200.0,68.7798
150903.0,2300.0,78.99
150904.0,0.0,54.48
150904.0,100.0,42.9
150904.0,200.0,48.35
150904.0,300.0,38.1299
150904.0,400.0,26.56
150904.0,500.0,29.96
150904.0,600.0,51.8
150904.0,700.0,118.5
150904.0,800.0,151.9
150904.0,900.0,47.66
150904.0,1000.0,32.5699
150904.0,1100.0,30.64
150904.0,1200.0,29.28
150904.0,1300.0,36.08
150904.0,1400.0,45.62
150904.0,1500.0,37.45
150904.0,1600.0,29.94
150904.0,1700.0,37.45
150904.0,1800.0,90.6
150904.0,1900.0,181.1
150904.0,2000.0,281.9
150904.0,2100.0,281.9
150904.0,2200.0,165.4
150904.0,2300.0,131.4
150905.0,0.0,150.5
150905.0,100.0,81.0
150905.0,200.0,55.84
150905.0,300.0,46.99
150905.0,400.0,52.43
150905.0,500.0,44.2599
150905.0,600.0,36.09
150905.0,700.0,30.64
150905.0,800.0,71.5
150905.0,900.0,100.8
150905.0,1000.0,98.0
150905.0,1100.0,97.3999
150905.0,1200.0,100.8
150905.0,1300.0,108.2
150905.0,1400.0,76.25
150905.0,1500.0,52.43
150905.0,1600.0,51.79
150905.0,1700.0,49.7
150905.0,1800.0,49.71
150905.0,1900.0,57.2
150905.0,2000.0,51.0699
150905.0,2100.0,49.71
150905.0,2200.0,32.68
150905.0,2300.0,32.6899
150906.0,0.0,33.37
150906.0,100.0,32.68
150906.0,200.0,32.0
150906.0,300.0,29.94
150906.0,400.0,25.19
150906.0,500.0,25.19
150906.0,600.0,27.31
150906.0,700.0,36.09
150906.0,800.0,25.19
150906.0,900.0,19.07
150906.0,1000.0,19.07
150906.0,1100.0,16.34
150906.0,1200.0,32.68
150906.0,1300.0,34.2
150906.0,1400.0,20.43
150906.0,1500.0,18.0
150906.0,1600.0,1.0
150906.0,1700.0,1.0
150906.0,1800.0,1.0
150906.0,1900.0,1.0
150906.0,2000.0,1.0
150906.0,2100.0,1.0
150906.0,2200.0,1.0
150906.0,2300.0,1.0
150907.0,0.0,1.0
150907.0,100.0,1.0
150907.0,200.0,1.0
150907.0,300.0,1.0
150907.0,400.0,1.0
150907.0,500.0,1.0
150907.0,600.0,1.0
150907.0,700.0,1.0
150907.0,800.0,1.3619999999999999
150907.0,900.0,-1.0
150907.0,1000.0,23.83
150907.0,1100.0,28.59
150907.0,1200.0,32.68
150907.0,1300.0,20.45
150907.0,1400.0,22.33
150907.0,1500.0,24.94
150907.0,1600.0,23.83
150907.0,1700.0,29.96
150907.0,1800.0,31.32
150907.0,1900.0,25.19
150907.0,2000.0,50.3799
150907.0,2100.0,77.24
150907.0,2200.0,85.1
150907.0,2300.0,64.6797
150908.0,0.0,37.45
150908.0,100.0,9.59998
150908.0,200.0,9.53
150908.0,300.0,8.84998
150908.0,400.0,8.17
150908.0,500.0,5.447
150908.0,600.0,15.66
150908.0,700.0,11.57
150908.0,800.0,16.34
150908.0,900.0,21.0
150908.0,1000.0,22.47
150908.0,1100.0,14.0
150908.0,1200.0,27.92
150908.0,1300.0,29.28
150908.0,1400.0,24.69
150908.0,1500.0,33.36
150908.0,1600.0,23.83
150908.0,1700.0,32.68
150908.0,1800.0,55.15
150908.0,1900.0,96.6
150908.0,2000.0,187.8
150908.0,2100.0,178.4
150908.0,2200.0,204.9
150908.0,2300.0,142.0
150909.0,0.0,126.0
150909.0,100.0,21.11
150909.0,200.0,34.04
150909.0,300.0,39.49
150909.0,400.0,43.58
150909.0,500.0,57.2
150909.0,600.0,29.0
150909.0,700.0,72.1698
150909.0,800.0,45.62
150909.0,900.0,25.87
150909.0,1000.0,26.55
150909.0,1100.0,15.66
150909.0,1200.0,16.34
150909.0,1300.0,21.11
150909.0,1400.0,19.06
150909.0,1500.0,23.83
150909.0,1600.0,34.05
150909.0,1700.0,39.49
150909.0,1800.0,41.2
150909.0,1900.0,78.99
150909.0,2000.0,88.0
150909.0,2100.0,197.5
150909.0,2200.0,171.0
150909.0,2300.0,154.6
150910.0,0.0,68.09
150910.0,100.0,59.92
150910.0,200.0,59.24
150910.0,300.0,40.18
150910.0,400.0,24.0
150910.0,500.0,40.17
150910.0,600.0,28.6
150910.0,700.0,40.86
150910.0,800.0,54.48
150910.0,900.0,64.6897
150910.0,1000.0,63.33
150910.0,1100.0,20.43
150910.0,1200.0,10.89
150910.0,1300.0,20.43
150910.0,1400.0,19.74
150910.0,1500.0,19.75
150910.0,1600.0,26.55
150910.0,1700.0,42.21
150910.0,1800.0,70.8197
150910.0,1900.0,64.0099
150910.0,2000.0,104.0
150910.0,2100.0,154.5
150910.0,2200.0,100.0
150910.0,2300.0,109.6
150911.0,0.0,142.3
150911.0,100.0,102.1
150911.0,200.0,61.81
150911.0,300.0,102.8
150911.0,400.0,116.4
150911.0,500.0,136.6
150911.0,600.0,100.8
150911.0,700.0,192.0
150911.0,800.0,109.6
150911.0,900.0,106.2
150911.0,1000.0,58.55
150911.0,1100.0,19.74
150911.0,1200.0,10.78
150911.0,1300.0,17.02
150911.0,1400.0,17.02
150911.0,1500.0,23.83
150911.0,1600.0,21.11
150911.0,1700.0,33.39
150911.0,1800.0,42.9
150911.0,1900.0,45.06
150911.0,2000.0,47.0
150911.0,2100.0,102.8
150911.0,2200.0,116.4
150911.0,2300.0,84.0
150912.0,0.0,100.8
150912.0,100.0,23.15
150912.0,200.0,45.92
150912.0,300.0,89.2
150912.0,400.0,43.58
150912.0,500.0,57.2
150912.0,600.0,81.7
150912.0,700.0,54.47
150912.0,800.0,117.1
150912.0,900.0,35.29
150912.0,1000.0,23.83
150912.0,1100.0,21.79
150912.0,1200.0,19.74
150912.0,1300.0,17.7
150912.0,1400.0,14.3
150912.0,1500.0,14.91
150912.0,1600.0,18.38
150912.0,1700.0,25.19
150912.0,1800.0,54.47
150912.0,1900.0,95.2997
150912.0,2000.0,125.3
150912.0,2100.0,121.9
150912.0,2200.0,121.9
150912.0,2300.0,126.0
150913.0,0.0,148.5
150913.0,100.0,145.7
150913.0,200.0,136.2
150913.0,300.0,98.7
150913.0,400.0,108.3
150913.0,500.0,74.9098
150913.0,600.0,68.0
150913.0,700.0,71.5
150913.0,800.0,213.8
150913.0,900.0,29.96
150913.0,1000.0,29.96
150913.0,1100.0,36.08
150913.0,1200.0,21.79
150913.0,1300.0,23.15
150913.0,1400.0,31.98
150913.0,1500.0,19.74
150913.0,1600.0,20.47
150913.0,1700.0,19.77
150913.0,1800.0,59.24
150913.0,1900.0,114.4
150913.0,2000.0,44.2599
150913.0,2100.0,56.52
150913.0,2200.0,218.6
150913.0,2300.0,178.4
150914.0,0.0,234.2
150914.0,100.0,252.8
150914.0,200.0,72.1797
150914.0,300.0,85.1
150914.0,400.0,57.2
150914.0,500.0,53.77
150914.0,600.0,46.3
150914.0,700.0,76.2699
150914.0,800.0,99.3999
150914.0,900.0,136.4
150914.0,1000.0,84.2997
150914.0,1100.0,-1.0
150914.0,1200.0,95.2997
150914.0,1300.0,63.3199
150914.0,1400.0,40.85
150914.0,1500.0,46.3
150914.0,1600.0,53.79
150914.0,1700.0,55.16
150914.0,1800.0,36.09
150914.0,1900.0,58.56
150914.0,2000.0,33.36
150914.0,2100.0,44.9399
150914.0,2200.0,46.3
150914.0,2300.0,58.56
150915.0,0.0,64.6797
150915.0,100.0,37.45
150915.0,200.0,29.96
150915.0,300.0,29.96
150915.0,400.0,18.39
150915.0,500.0,18.39
150915.0,600.0,19.0
150915.0,700.0,45.0
150915.0,800.0,35.41
150915.0,900.0,25.0
150915.0,1000.0,19.07
150915.0,1100.0,20.43
150915.0,1200.0,19.74
150915.0,1300.0,21.79
150915.0,1400.0,20.43
150915.0,1500.0,20.45
150915.0,1600.0,16.34
150915.0,1700.0,38.1299
150915.0,1800.0,50.39
150915.0,1900.0,89.8999
150915.0,2000.0,76.9397
150915.0,2100.0,220.6
150915.0,2200.0,288.7
150915.0,2300.0,226.8
150916.0,0.0,149.7
150916.0,100.0,108.3
150916.0,200.0,60.61
150916.0,300.0,104.2
150916.0,400.0,139.6
150916.0,500.0,211.8
150916.0,600.0,169.4
150916.0,700.0,228.1
150916.0,800.0,76.2699
150916.0,900.0,43.58
150916.0,1000.0,28.59
150916.0,1100.0,26.55
150916.0,1200.0,24.51
150916.0,1300.0,19.74
150916.0,1400.0,19.06
150916.0,1500.0,19.75
150916.0,1600.0,19.06
150916.0,1700.0,27.92
150916.0,1800.0,46.3
150916.0,1900.0,71.5
150916.0,2000.0,91.8999
150916.0,2100.0,164.1
150916.0,2200.0,128.7
150916.0,2300.0,280.6
150917.0,0.0,254.7
150917.0,100.0,185.9
150917.0,200.0,205.0
150917.0,300.0,151.0
150917.0,400.0,132.9
150917.0,500.0,98.7
150917.0,600.0,83.7997
150917.0,700.0,123.9
150917.0,800.0,173.0
150917.0,900.0,113.7
150917.0,1000.0,83.1
150917.0,1100.0,22.47
150917.0,1200.0,13.75
150917.0,1300.0,12.25
150917.0,1400.0,19.75
150917.0,1500.0,19.06
150917.0,1600.0,21.79
150917.0,1700.0,36.77
150917.0,1800.0,57.2
150917.0,1900.0,73.5398
150917.0,2000.0,113.7
150917.0,2100.0,137.6
150917.0,2200.0,132.1
150917.0,2300.0,123.9
150918.0,0.0,159.3
150918.0,100.0,176.4
150918.0,200.0,152.5
150918.0,300.0,71.0
150918.0,400.0,68.23
150918.0,500.0,59.0
150918.0,600.0,51.0
150918.0,700.0,54.48
150918.0,800.0,74.8999
150918.0,900.0,50.3799
150918.0,1000.0,23.83
150918.0,1100.0,21.1
150918.0,1200.0,19.06
150918.0,1300.0,17.7
150918.0,1400.0,15.64
150918.0,1500.0,17.02
150918.0,1600.0,19.75
150918.0,1700.0,29.28
150918.0,1800.0,45.62
150918.0,1900.0,65.2997
150918.0,2000.0,78.99
150918.0,2100.0,118.8
150918.0,2200.0,184.5
150918.0,2300.0,222.7
150919.0,0.0,213.8
150919.0,100.0,132.1
150919.0,200.0,203.6
150919.0,300.0,128.7
150919.0,400.0,116.4
150919.0,500.0,75.0
150919.0,600.0,61.97
150919.0,700.0,73.5398
150919.0,800.0,52.43
150919.0,900.0,40.22
150919.0,1000.0,22.24
150919.0,1100.0,21.1
150919.0,1200.0,14.98
150919.0,1300.0,24.87
150919.0,1400.0,25.87
150919.0,1500.0,18.38
150919.0,1600.0,14.93
150919.0,1700.0,27.24
150919.0,1800.0,19.75
150919.0,1900.0,32.0
150919.0,2000.0,63.35
150919.0,2100.0,112.3
150919.0,2200.0,144.4
150919.0,2300.0,164.8
150920.0,0.0,163.4
150920.0,100.0,174.3
150920.0,200.0,111.0
150920.0,300.0,73.5398
150920.0,400.0,47.67
150920.0,500.0,27.92
150920.0,600.0,25.19
150920.0,700.0,25.88
150920.0,800.0,29.1
150920.0,900.0,24.72
150920.0,1000.0,32.0
150920.0,1100.0,23.83
150920.0,1200.0,28.59
150920.0,1300.0,28.46
150920.0,1400.0,35.3799
150920.0,1500.0,25.87
150920.0,1600.0,32.0
150920.0,1700.0,42.21
150920.0,1800.0,44.9399
150920.0,1900.0,47.66
150920.0,2000.0,94.0
150920.0,2100.0,194.7
150920.0,2200.0,132.1
150920.0,2300.0,136.2
150921.0,0.0,119.2
150921.0,100.0,75.58
150921.0,200.0,65.37
150921.0,300.0,40.18
150921.0,400.0,35.3799
150921.0,500.0,37.45
150921.0,600.0,38.1299
150921.0,700.0,54.47
150921.0,800.0,46.03
150921.0,900.0,49.64
150921.0,1000.0,34.48
150921.0,1100.0,29.28
150921.0,1200.0,26.55
150921.0,1300.0,30.71
150921.0,1400.0,38.81
150921.0,1500.0,29.96
150921.0,1600.0,37.79
150921.0,1700.0,49.61
150921.0,1800.0,45.08
150921.0,1900.0,59.92
150921.0,2000.0,89.2
150921.0,2100.0,98.1
150921.0,2200.0,125.3
150921.0,2300.0,255.4
150922.0,0.0,243.4
150922.0,100.0,115.5
150922.0,200.0,134.8
150922.0,300.0,85.1
150922.0,400.0,41.42
150922.0,500.0,60.6
150922.0,600.0,45.62
150922.0,700.0,52.43
150922.0,800.0,65.0
150922.0,900.0,75.0
150922.0,1000.0,107.0
150922.0,1100.0,55.0
150922.0,1200.0,46.0
150922.0,1300.0,46.3
150922.0,1400.0,61.96
150922.0,1500.0,55.35
150922.0,1600.0,68.7699
150922.0,1700.0,66.73
150922.0,1800.0,102.1
150922.0,1900.0,113.7
150922.0,2000.0,104.2
150922.0,2100.0,111.0
150922.0,2200.0,86.5
150922.0,2300.0,70.11
150923.0,0.0,68.7699
150923.0,100.0,58.2599
150923.0,200.0,67.4098
150923.0,300.0,51.75
150923.0,400.0,38.72
150923.0,500.0,43.58
150923.0,600.0,23.83
150923.0,700.0,57.8799
150923.0,800.0,64.6897
150923.0,900.0,-1.0
150923.0,1000.0,36.1
150923.0,1100.0,17.7
150923.0,1200.0,15.66
150923.0,1300.0,16.34
150923.0,1400.0,21.11
150923.0,1500.0,23.83
150923.0,1600.0,18.38
150923.0,1700.0,23.83
150923.0,1800.0,42.21
150923.0,1900.0,66.73
150923.0,2000.0,32.0
150923.0,2100.0,26.56
150923.0,2200.0,61.96
150923.0,2300.0,31.32
150924.0,0.0,17.11
150924.0,100.0,13.62
150924.0,200.0,12.96
150924.0,300.0,8.84998
150924.0,400.0,9.53
150924.0,500.0,8.84998
150924.0,600.0,19.75
150924.0,700.0,19.75
150924.0,800.0,20.0
150924.0,900.0,22.47
150924.0,1000.0,14.98
150924.0,1100.0,13.62
150924.0,1200.0,14.98
150924.0,1300.0,12.26
150924.0,1400.0,11.58
150924.0,1500.0,19.0
150924.0,1600.0,16.34
150924.0,1700.0,12.26
150924.0,1800.0,15.66
150924.0,1900.0,31.32
150924.0,2000.0,33.37
150924.0,2100.0,29.28
150924.0,2200.0,20.43
150924.0,2300.0,14.98
150925.0,0.0,12.26
150925.0,100.0,6.809
150925.0,200.0,6.127999999999999
150925.0,300.0,9.59998
150925.0,400.0,10.9
150925.0,500.0,11.58
150925.0,600.0,13.62
150925.0,700.0,27.92
150925.0,800.0,16.34
150925.0,900.0,12.94
150925.0,1000.0,10.78
150925.0,1100.0,10.21
150925.0,1200.0,25.87
150925.0,1300.0,22.45
150925.0,1400.0,20.43
150925.0,1500.0,16.34
150925.0,1600.0,25.19
150925.0,1700.0,53.0
150925.0,1800.0,65.37
150925.0,1900.0,53.11
150925.0,2000.0,75.58
150925.0,2100.0,103.5
150925.0,2200.0,98.1
150925.0,2300.0,137.6
150926.0,0.0,120.5
150926.0,100.0,88.5
150926.0,200.0,90.2997
150926.0,300.0,67.4198
150926.0,400.0,29.96
150926.0,500.0,40.86
150926.0,600.0,38.1299
150926.0,700.0,32.6899
150926.0,800.0,46.92
150926.0,900.0,36.77
150926.0,1000.0,16.34
150926.0,1100.0,15.66
150926.0,1200.0,12.26
150926.0,1300.0,10.89
150926.0,1400.0,12.26
150926.0,1500.0,17.0
150926.0,1600.0,17.0
150926.0,1700.0,18.0
150926.0,1800.0,19.07
150926.0,1900.0,38.79
150926.0,2000.0,25.88
150926.0,2100.0,29.28
150926.0,2200.0,19.79
150926.0,2300.0,20.43
150927.0,0.0,23.83
150927.0,100.0,18.0
150927.0,200.0,13.62
150927.0,300.0,11.58
150927.0,400.0,9.53
150927.0,500.0,8.17
150927.0,600.0,8.17
150927.0,700.0,9.53
150927.0,800.0,11.58
150927.0,900.0,11.58
150927.0,1000.0,10.76
150927.0,1100.0,10.9
150927.0,1200.0,12.0
150927.0,1300.0,16.34
150927.0,1400.0,17.7
150927.0,1500.0,15.66
150927.0,1600.0,15.66
150927.0,1700.0,17.7
150927.0,1800.0,19.07
150927.0,1900.0,20.43
150927.0,2000.0,21.11
150927.0,2100.0,12.94
150927.0,2200.0,18.38
150927.0,2300.0,20.45
150928.0,0.0,22.47
150928.0,100.0,6.809
150928.0,200.0,7.262989999999999
150928.0,300.0,7.309
150928.0,400.0,6.127999999999999
150928.0,500.0,7.308
150928.0,600.0,9.53
150928.0,700.0,19.0
150928.0,800.0,30.64
150928.0,900.0,12.94
150928.0,1000.0,18.36
150928.0,1100.0,19.07
150928.0,1200.0,21.11
150928.0,1300.0,20.43
150928.0,1400.0,18.38
150928.0,1500.0,21.79
150928.0,1600.0,14.98
150928.0,1700.0,24.51
150928.0,1800.0,35.41
150928.0,1900.0,61.96
150928.0,2000.0,78.0
150928.0,2100.0,97.3999
150928.0,2200.0,68.09
150928.0,2300.0,123.3
150929.0,0.0,99.2
150929.0,100.0,72.9297
150929.0,200.0,36.77
150929.0,300.0,17.09
150929.0,400.0,17.7
150929.0,500.0,13.8
150929.0,600.0,25.19
150929.0,700.0,44.1899
150929.0,800.0,59.92
150929.0,900.0,48.35
150929.0,1000.0,54.47
150929.0,1100.0,59.92
150929.0,1200.0,32.0
150929.0,1300.0,22.47
150929.0,1400.0,12.0
150929.0,1500.0,17.7
150929.0,1600.0,16.34
150929.0,1700.0,31.32
150929.0,1800.0,34.72
150929.0,1900.0,57.1899
150929.0,2000.0,81.0
150929.0,2100.0,36.08
150929.0,2200.0,62.64
150929.0,2300.0,49.7
150930.0,0.0,79.0099
