0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2.2884679351929677e-09,4.558496404558245e-09,1.7260081392874262e-08,1.940357391234767e-09,1.958513286352776e-09,2.6883362191035816e-12,4.943060455401179e-13,3.574200092443613e-08,9.955538939272287e-09,1.2196563537935752e-08,2.7619261496654828e-08,9.047414291157363e-09,2.8667908272480414e-08,2.27121877778567e-08,1.1502050073942258e-08,3.5545748482105738e-09,0.0,1.1837227383452673e-09,3.0814917366252286e-09,0.0,7.105216709024618e-13,8.947730313139858e-13,5.392578755134369e-13,3.2238631488771253e-09,8.761114518441277e-09,5.208413176778811e-10
2.2882455921357756e-09,4.558108201236177e-09,1.725831431945359e-08,1.94026581843713e-09,1.9584194712080632e-09,2.7501176142905312e-12,5.05673510805544e-13,3.573833065619544e-08,9.954663120398974e-09,1.2195491022499192e-08,2.7616716423340364e-08,9.04674883137596e-09,2.8664959527978217e-08,2.2710057712519828e-08,1.1500899098558592e-08,3.5541741813116607e-09,0.0,1.1835899896105952e-09,3.0811460364431354e-09,0.0,7.268712657447626e-13,9.15391281182999e-13,5.517876139170847e-13,3.223545513808055e-09,8.760360579792968e-09,5.207997668316163e-10
2.288963053573033e-09,4.559605300044838e-09,1.7263614727385885e-08,1.940992860928284e-09,1.9591531792681246e-09,2.8268236437423293e-12,5.197869072114541e-13,3.5749293043078245e-08,9.957896991858143e-09,1.2199455342765769e-08,2.7625544997382426e-08,9.049846801977295e-09,2.8673745981794616e-08,2.271727650385151e-08,1.1504464617316908e-08,3.5552233887858036e-09,0.0,1.1839394677369228e-09,3.082055790891077e-09,0.0,7.471700897484323e-13,9.409893695926937e-13,5.673779959519974e-13,3.224550755214985e-09,8.76322581976716e-09,5.209740882203753e-10
2.29014877845491e-09,4.562024919155235e-09,1.7272463762067793e-08,1.942098627031168e-09,1.960269562699561e-09,2.8924173565338407e-12,5.31846441588531e-13,3.5767605959867235e-08,9.963150821916799e-09,1.2205894253341944e-08,2.763999898812984e-08,9.054755808051707e-09,2.8688429022649432e-08,2.272912833493151e-08,1.1510389984140273e-08,3.557010387564874e-09,0.0,1.1845344941444038e-09,3.08360478465548e-09,7.27810033670101e-26,7.645030045687881e-13,9.628124304130687e-13,5.807161435781225e-13,3.2262162861598817e-09,8.767865425126808e-09,5.212532659049232e-10
2.2911603854872682e-09,4.564089252657265e-09,1.7280013239117852e-08,1.9430413742118197e-09,1.9612219509875947e-09,2.948345079410876e-12,5.420701116444903e-13,3.5783229483449237e-08,9.967633267824498e-09,1.2211387452184097e-08,2.7652330345608177e-08,9.0589431799166e-09,2.8700955553189938e-08,2.2739239333217235e-08,1.1515445316437079e-08,3.558534839557811e-09,0.0,1.185042150487668e-09,3.0849262966485583e-09,1.4564140800080041e-25,7.791217845833664e-13,9.809972083906578e-13,5.920966970642484e-13,3.227635969788763e-09,8.771823526615326e-09,5.214913501326789e-10
2.292082289961884e-09,4.565966821293859e-09,1.7286895504998334e-08,1.943900704322217e-09,1.962084060018807e-09,2.9994226114163018e-12,5.514679045343365e-13,3.5797472737312585e-08,9.971715169374114e-09,1.2216383405032927e-08,2.766356704665945e-08,9.062759058497691e-09,2.8712376499515188e-08,2.2748438404993107e-08,1.1520050854932282e-08,3.5599157213404146e-09,0.0,1.1855045563788191e-09,3.0861295671434173e-09,0.0,7.926382412188416e-13,9.980418328896708e-13,6.023558336013738e-13,3.2289313655846667e-09,8.775432411746203e-09,5.217085667261918e-10
2.2928878268506728e-09,4.567607427959152e-09,1.7292909035850053e-08,1.9446515697894458e-09,1.9628374042173078e-09,3.0440521668753082e-12,5.596793290825456e-13,3.580991808805129e-08,9.97528185979237e-09,1.2220748839362283e-08,2.7673385405529748e-08,9.066093286143816e-09,2.872235578988498e-08,2.2756476470735207e-08,1.1524075072051892e-08,3.561122381199493e-09,0.0,1.185908597136355e-09,3.0871809647673783e-09,0.0,8.044483934075317e-13,1.0129347591639955e-12,6.113210445321294e-13,3.2300632471132014e-09,8.778585750085575e-09,5.218983637702707e-10
2.293641973708186e-09,4.56914355641472e-09,1.729853882163975e-08,1.945354557417189e-09,1.96354298485516e-09,3.085830792390151e-12,5.6736621171028e-13,3.58215692293987e-08,9.978621158460179e-09,1.2224836297571045e-08,2.768257745975148e-08,9.069214852833226e-09,2.8731698199977814e-08,2.276400253735629e-08,1.1527842632961688e-08,3.5622524910372273e-09,0.0,1.1862868732114598e-09,3.0881653418551395e-09,0.0,8.155041182395854e-13,1.0268763413878897e-12,6.197199112471963e-13,3.2311229047256014e-09,8.781537839738814e-09,5.220760453022332e-10
2.2944255406623408e-09,4.57073983319158e-09,1.730438810499452e-08,1.9460849985153033e-09,1.964276445761141e-09,3.129234776888695e-12,5.75352149032522e-13,3.58336746006588e-08,9.982090904660234e-09,1.2229083834994781e-08,2.769212818646444e-08,9.072458254366635e-09,2.8741404778983583e-08,2.2771823156704626e-08,1.1531757257396938e-08,3.5634272015229664e-09,0.0,1.186679919996769e-09,3.089188185578128e-09,0.0,8.269899605122517e-13,1.0413603263387637e-12,6.284531229355753e-13,3.232223883523557e-09,8.784605000018073e-09,5.222606497546834e-10
2.295323980021341e-09,4.57257207019175e-09,1.7311093797471503e-08,1.946922778830854e-09,1.965120535331457e-09,3.1789628495169423e-12,5.845016986648e-13,3.5847552071507634e-08,9.986070877012034e-09,1.2233959516158703e-08,2.770307977038437e-08,9.076177661659504e-09,2.8752531835638053e-08,2.2780798622377938e-08,1.153624653234797e-08,3.5647786195962207e-09,0.0,1.1871307082665341e-09,3.0903615482704796e-09,0.0,8.401493724990144e-13,1.0579548625707948e-12,6.385252029048617e-13,3.2334861172719292e-09,8.788120993162683e-09,5.224722421093038e-10
