FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190723;1800;81;;;
190723;1900;129;;;
190723;2000;123;;;
190723;2100;211;;;
190723;2200;92;;;
190723;2300;127;;;
190724;0000;211;;;
190724;0100;167;;;
190724;0200;215;;;
190724;0300;152;;;
190724;0400;146;;;
190724;0500;102;;;
190724;0600;123;;;
190724;0700;87;;;
190724;0800;183;;;
190724;0900;219;;;
190724;1000;29;;;
190724;1100;35;;;
190724;1200;27;;;
190724;1300;32;;;
190724;1400;30;;;
190724;1500;28;;;
190724;1600;36;;;
190724;1700;50;;;
190724;1800;138;;;
190724;1900;146;;;
190724;2000;170;;;
190724;2100;117;;;
190724;2200;101;;;
190724;2300;142;;;
190725;0000;89;;;
190725;0100;48;;;
190725;0200;40;;;
190725;0300;37;;;
190725;0400;38;;;
190725;0500;28;;;
190725;0600;39;;;
190725;0700;40;;;
190725;0800;51;;;
190725;0900;52;;;
190725;1000;66;;;
190725;1100;33;;;
190725;1200;25;;;
190725;1300;26;;;
190725;1400;29;;;
190725;1500;34;;;
190725;1600;39;;;
190725;1700;44;;;
190725;1800;73;;;
190725;1900;42;;;
190725;2000;53;;;
190725;2100;50;;;
190725;2200;48;;;
190725;2300;51;;;
190726;0000;44;;;
190726;0100;37;;;
190726;0200;38;;;
190726;0300;33;;;
190726;0400;30;;;
190726;0500;34;;;
190726;0600;35;;;
190726;0700;51;;;
190726;0800;56;;;
190726;0900;91;;;
190726;1000;65;;;
190726;1100;51;;;
190726;1200;51;;;
190726;1300;48;;;
190726;1400;35;;;
190726;1500;22;;;
190726;1600;37;;;
190726;1700;73;;;
190726;1800;136;;;
190726;1900;94;;;
190726;2000;139;;;
190726;2100;260;;;
190726;2200;387;;;
190726;2300;262;;;
190727;0000;240;;;
190727;0100;267;;;
190727;0200;200;;;
190727;0300;130;;;
190727;0400;110;;;
190727;0500;105;;;
190727;0600;89;;;
190727;0700;50;;;
190727;0800;65;;;
190727;0900;100;;;
190727;1000;134;;;
190727;1100;121;;;
190727;1200;108;;;
190727;1300;77;;;
190727;1400;44;;;
190727;1500;42;;;
190727;1600;49;;;
190727;1700;64;;;
190727;1800;145;;;
190727;1900;147;;;
190727;2000;96;;;
190727;2100;160;;;
190727;2200;167;;;
190727;2300;63;;;
190728;0000;41;;;
190728;0100;39;;;
190728;0200;41;;;
190728;0300;47;;;
190728;0400;24;;;
190728;0500;19;;;
190728;0600;28;;;
190728;0700;33;;;
190728;0800;26;;;
190728;0900;27;;;
190728;1000;17;;;
190728;1100;11;;;
190728;1200;12;;;
190728;1300;11;;;
190728;1400;9;;;
190728;1500;14;;;
190728;1600;12;;;
190728;1700;12;;;
190728;1800;11;;;
190728;1900;12;;;
190728;2000;13;;;
190728;2100;23;;;
190728;2200;27;;;
190728;2300;21;;;
190729;0000;18;;;
190729;0100;7;;;
190729;0200;5;;;
190729;0300;7;;;
190729;0400;5;;;
190729;0500;7;;;
190729;0600;10;;;
190729;0700;7;;;
190729;0800;9;;;
190729;0900;12;;;
190729;1000;11;;;
190729;1100;12;;;
190729;1200;13;;;
190729;1300;12;;;
190729;1400;12;;;
190729;1500;19;;;
190729;1600;27;;;
190729;1700;37;;;
190729;1800;24;;;
190729;1900;24;;;
190729;2000;23;;;
190729;2100;12;;;
190729;2200;10;;;
190729;2300;10;;;
190730;0000;8;;;
190730;0100;5;;;
190730;0200;4;;;
190730;0300;6;;;
190730;0400;4;;;
190730;0500;3;;;
190730;0600;3;;;
190730;0700;5;;;
190730;0800;12;;;
190730;0900;18;;;
190730;1000;18;;;
190730;1100;24;;;
190730;1200;15;;;
190730;1300;13;;;
190730;1400;12;;;
190730;1500;15;;;
190730;1600;15;;;
190730;1700;18;;;
190730;1800;23;;;
190730;1900;18;;;
190730;2000;12;;;
190730;2100;26;;;
190730;2200;53;;;
190730;2300;46;;;
190731;0000;42;;;
190731;0100;32;;;
190731;0200;27;;;
190731;0300;25;;;
190731;0400;14;;;
190731;0500;15;;;
190731;0600;15;;;
190731;0700;13;;;
190731;0800;19;;;
190731;0900;21;;;
190731;1000;16;;;
190731;1100;15;;;
190731;1200;21;;;
190731;1300;16;;;
190731;1400;15;;;
190731;1500;17;;;
190731;1600;16;;;
190731;1700;15;;;
190731;1800;21;;;
190731;1900;24;;;
190731;2000;28;;;
190731;2100;32;;;
190731;2200;25;;;
190731;2300;27;;;
190801;0000;17;;;
190801;0100;11;;;
190801;0200;16;;;
190801;0300;9;;;
190801;0400;8;;;
190801;0500;9;;;
190801;0600;8;;;
190801;0700;18;;;
190801;0800;18;;;
190801;0900;21;;;
190801;1000;19;;;
190801;1100;23;;;
190801;1200;28;;;
190801;1300;28;;;
190801;1400;29;;;
190801;1500;26;;;
190801;1600;24;;;
190801;1700;25;;;
190801;1800;36;;;
190801;1900;52;;;
190801;2000;104;;;
190801;2100;105;;;
190801;2200;145;;;
190801;2300;127;;;
190802;0000;118;;;
190802;0100;155;;;
190802;0200;226;;;
190802;0300;188;;;
190802;0400;174;;;
190802;0500;73;;;
190802;0600;19;;;
190802;0700;21;;;
190802;0800;22;;;
190802;0900;23;;;
190802;1000;36;;;
190802;1100;36;;;
190802;1200;31;;;
190802;1300;24;;;
190802;1400;30;;;
190802;1500;23;;;
190802;1600;25;;;
190802;1700;50;;;
190802;1800;114;;;
190802;1900;134;;;
190802;2000;128;;;
190802;2100;142;;;
190802;2200;232;;;
190802;2300;321;;;
190803;0000;291;;;
190803;0100;289;;;
190803;0200;235;;;
190803;0300;215;;;
190803;0400;116;;;
190803;0500;90;;;
190803;0600;67;;;
190803;0700;73;;;
190803;0800;89;;;
190803;0900;81;;;
190803;1000;77;;;
190803;1100;57;;;
190803;1200;36;;;
190803;1300;33;;;
190803;1400;26;;;
190803;1500;28;;;
190803;1600;29;;;
190803;1700;76;;;
190803;1800;157;;;
190803;1900;428;;;
190803;2000;375;;;
190803;2100;520;;;
190803;2200;461;;;
190803;2300;321;;;
190804;0000;185;;;
190804;0100;295;;;
190804;0200;157;;;
190804;0300;88;;;
190804;0400;74;;;
190804;0500;24;;;
190804;0600;24;;;
190804;0700;19;;;
190804;0800;19;;;
190804;0900;21;;;
190804;1000;31;;;
190804;1100;64;;;
190804;1200;58;;;
190804;1300;74;;;
190804;1400;105;;;
190804;1500;114;;;
190804;1600;65;;;
190804;1700;38;;;
190804;1800;93;;;
190804;1900;438;;;
190804;2000;251;;;
190804;2100;97;;;
190804;2200;44;;;
190804;2300;28;;;
190805;0000;23;;;
190805;0100;25;;;
190805;0200;26;;;
190805;0300;28;;;
190805;0400;29;;;
190805;0500;16;;;
190805;0600;13;;;
190805;0700;24;;;
190805;0800;35;;;
190805;0900;39;;;
190805;1000;31;;;
190805;1100;33;;;
190805;1200;34;;;
190805;1300;30;;;
190805;1400;30;;;
190805;1500;13;;;
190805;1600;17;;;
190805;1700;20;;;
190805;1800;23;;;
190805;1900;44;;;
190805;2000;37;;;
190805;2100;22;;;
190805;2200;20;;;
190805;2300;15;;;
190806;0000;13;;;
190806;0100;12;;;
190806;0200;10;;;
190806;0300;10;;;
190806;0400;10;;;
190806;0500;8;;;
190806;0600;6;;;
190806;0700;9;;;
190806;0800;20;;;
190806;0900;35;;;
190806;1000;13;;;
190806;1100;25;;;
190806;1200;24;;;
190806;1300;23;;;
190806;1400;15;;;
190806;1500;27;;;
190806;1600;33;;;
190806;1700;40;;;
190806;1800;100;;;
190806;1900;140;;;
190806;2000;150;;;
190806;2100;215;;;
190806;2200;176;;;
190806;2300;193;;;
190807;0000;77;;;
190807;0100;48;;;
190807;0200;34;;;
190807;0300;35;;;
190807;0400;35;;;
190807;0500;46;;;
190807;0600;40;;;
190807;0700;36;;;
190807;0800;71;;;
190807;0900;82;;;
190807;1000;75;;;
190807;1100;34;;;
190807;1200;27;;;
190807;1300;20;;;
190807;1400;16;;;
190807;1500;18;;;
190807;1600;24;;;
190807;1700;49;;;
190807;1800;77;;;
190807;1900;86;;;
190807;2000;81;;;
190807;2100;128;;;
190807;2200;194;;;
190807;2300;279;;;
190808;0000;118;;;
190808;0100;58;;;
190808;0200;52;;;
190808;0300;37;;;
190808;0400;15;;;
190808;0500;33;;;
190808;0600;18;;;
190808;0700;28;;;
190808;0800;50;;;
190808;0900;35;;;
190808;1000;18;;;
190808;1100;18;;;
190808;1200;14;;;
190808;1300;21;;;
190808;1400;29;;;
190808;1500;21;;;
190808;1600;20;;;
190808;1700;27;;;
190808;1800;66;;;
190808;1900;61;;;
190808;2000;54;;;
190808;2100;67;;;
190808;2200;59;;;
190808;2300;157;;;
190809;0000;156;;;
190809;0100;183;;;
190809;0200;118;;;
190809;0300;134;;;
190809;0400;79;;;
190809;0500;44;;;
190809;0600;52;;;
190809;0700;84;;;
190809;0800;177;;;
190809;0900;133;;;
190809;1000;91;;;
190809;1100;59;;;
190809;1200;32;;;
190809;1300;;;23;
190809;1400;;21;;
190809;1500;16;;;
190809;1600;23;;;
190809;1700;32;;;
190809;1800;79;;;
190809;1900;143;;;
190809;2000;207;;;
190809;2100;154;;;
190809;2200;107;;;
190809;2300;66;;;
190810;0000;53;;;
190810;0100;55;;;
190810;0200;52;;;
190810;0300;45;;;
190810;0400;27;;;
190810;0500;27;;;
190810;0600;25;;;
190810;0700;20;;;
190810;0800;23;;;
190810;0900;30;;;
190810;1000;46;;;
190810;1100;66;;;
190810;1200;48;;;
190810;1300;26;;;
190810;1400;27;;;
190810;1500;18;;;
190810;1600;40;;;
190810;1700;41;;;
190810;1800;26;;;
190810;1900;20;;;
190810;2000;39;;;
190810;2100;63;;;
190810;2200;20;;;
190810;2300;24;;;
190811;0000;17;;;
190811;0100;22;;;
190811;0200;9;;;
190811;0300;11;;;
190811;0400;12;;;
190811;0500;8;;;
190811;0600;9;;;
190811;0700;12;;;
190811;0800;15;;;
190811;0900;30;;;
190811;1000;19;;;
190811;1100;11;;;
190811;1200;16;;;
190811;1300;13;;;
190811;1400;11;;;
190811;1500;10;;;
190811;1600;18;;;
190811;1700;18;;;
190811;1800;24;;;
190811;1900;24;;;
190811;2000;23;;;
190811;2100;23;;;
190811;2200;19;;;
190811;2300;15;;;
190812;0000;20;;;
190812;0100;15;;;
190812;0200;12;;;
190812;0300;14;;;
190812;0400;16;;;
190812;0500;15;;;
190812;0600;11;;;
190812;0700;19;;;
190812;0800;30;;;
190812;0900;29;;;
190812;1000;28;;;
190812;1100;22;;;
190812;1200;8;;;
190812;1300;10;;;
190812;1400;15;;;
190812;1500;20;;;
190812;1600;32;;;
190812;1700;25;;;
190812;1800;108;;;
190812;1900;167;;;
190812;2000;293;;;
190812;2100;536;;;
190812;2200;474;;;
190812;2300;287;;;
190813;0000;219;;;
190813;0100;284;;;
190813;0200;364;;;
190813;0300;210;;;
190813;0400;127;;;
190813;0500;69;;;
190813;0600;31;;;
190813;0700;84;;;
190813;0800;83;;;
190813;0900;192;;;
190813;1000;39;;;
190813;1100;26;;;
190813;1200;31;;;
190813;1300;20;;;
190813;1400;21;;;
190813;1500;14;;;
190813;1600;34;;;
190813;1700;46;;;
190813;1800;70;;;
190813;1900;106;;;
190813;2000;207;;;
190813;2100;294;;;
190813;2200;301;;;
190813;2300;110;;;
190814;0000;126;;;
190814;0100;136;;;
190814;0200;83;;;
190814;0300;67;;;
190814;0400;69;;;
190814;0500;67;;;
190814;0600;60;;;
190814;0700;68;;;
190814;0800;91;;;
190814;0900;67;;;
190814;1000;70;;;
190814;1100;79;;;
190814;1200;81;;;
190814;1300;69;;;
190814;1400;53;;;
190814;1500;34;;;
190814;1600;74;;;
190814;1700;152;;;
190814;1800;231;;;
190814;1900;130;;;
190814;2000;75;;;
190814;2100;66;;;
190814;2200;160;;;
190814;2300;112;;;
190815;0000;131;;;
190815;0100;92;;;
190815;0200;88;;;
190815;0300;50;;;
190815;0400;57;;;
190815;0500;73;;;
190815;0600;97;;;
190815;0700;57;;;
190815;0800;48;;;
190815;0900;49;;;
190815;1000;70;;;
190815;1100;53;;;
190815;1200;41;;;
190815;1300;30;;;
190815;1400;34;;;
190815;1500;30;;;
190815;1600;30;;;
190815;1700;34;;;
190815;1800;48;;;
190815;1900;39;;;
190815;2000;44;;;
190815;2100;47;;;
190815;2200;40;;;
190815;2300;77;;;
190816;0000;29;;;
190816;0100;35;;;
190816;0200;26;;;
190816;0300;19;;;
190816;0400;21;;;
190816;0500;21;;;
190816;0600;22;;;
190816;0700;21;;;
190816;0800;30;;;
190816;0900;38;;;
190816;1000;53;;;
190816;1100;43;;;
190816;1200;21;;;
190816;1300;28;;;
190816;1400;27;;;
190816;1500;24;;;
190816;1600;22;;;
190816;1700;19;;;
190816;1800;24;;;
190816;1900;30;;;
190816;2000;28;;;
190816;2100;21;;;
190816;2200;21;;;
190816;2300;24;;;
190817;0000;16;;;
190817;0100;9;;;
190817;0200;10;;;
190817;0300;4;;;
190817;0400;2;;;
190817;0500;5;;;
190817;0600;7;;;
190817;0700;4;;;
190817;0800;3;;;
190817;0900;7;;;
190817;1000;6;;;
190817;1100;7;;;
190817;1200;10;;;
190817;1300;13;;;
190817;1400;9;;;
190817;1500;9;;;
190817;1600;14;;;
190817;1700;12;;;
190817;1800;28;;;
190817;1900;43;;;
190817;2000;43;;;
190817;2100;55;;;
190817;2200;30;;;
190817;2300;20;;;
190818;0000;29;;;
190818;0100;23;;;
190818;0200;24;;;
190818;0300;60;;;
190818;0400;31;;;
190818;0500;15;;;
190818;0600;17;;;
190818;0700;30;;;
190818;0800;50;;;
190818;0900;72;;;
190818;1000;76;;;
190818;1100;61;;;
190818;1200;64;;;
190818;1300;16;;;
190818;1400;20;;;
190818;1500;15;;;
190818;1600;10;;;
190818;1700;15;;;
190818;1800;36;;;
190818;1900;22;;;
190818;2000;31;;;
190818;2100;45;;;
190818;2200;43;;;
190818;2300;55;;;
190819;0000;80;;;
190819;0100;90;;;
190819;0200;72;;;
190819;0300;33;;;
190819;0400;41;;;
190819;0500;26;;;
190819;0600;20;;;
190819;0700;26;;;
190819;0800;36;;;
190819;0900;49;;;
190819;1000;68;;;
190819;1100;48;;;
190819;1200;22;;;
190819;1300;12;;;
190819;1400;21;;;
190819;1500;18;;;
190819;1600;11;;;
190819;1700;22;;;
190819;1800;103;;;
190819;1900;99;;;
190819;2000;82;;;
190819;2100;94;;;
190819;2200;211;;;
190819;2300;222;;;
190820;0000;147;;;
190820;0100;81;;;
190820;0200;49;;;
190820;0300;47;;;
190820;0400;50;;;
190820;0500;52;;;
190820;0600;38;;;
190820;0700;62;;;
190820;0800;73;;;
190820;0900;59;;;
190820;1000;52;;;
190820;1100;61;;;
190820;1200;67;;;
190820;1300;87;;;
190820;1400;49;;;
190820;1500;43;;;
190820;1600;37;;;
190820;1700;54;;;
190820;1800;81;;;
190820;1900;74;;;
190820;2000;84;;;
190820;2100;93;;;
190820;2200;98;;;
190820;2300;45;;;
190821;0000;32;;;
190821;0100;26;;;
190821;0200;26;;;
190821;0300;12;;;
190821;0400;10;;;
190821;0500;9;;;
190821;0600;10;;;
190821;0700;15;;;
190821;0800;24;;;
190821;0900;46;;;
190821;1000;56;;;
190821;1100;14;;;
190821;1200;21;;;
190821;1300;11;;;
190821;1400;12;;;
190821;1500;15;;;
190821;1600;12;;;
190821;1700;23;;;
190821;1800;87;;;
190821;1900;138;;;
190821;2000;115;;;
190821;2100;179;;;
190821;2200;244;;;
190821;2300;300;;;
190822;0000;387;;;
190822;0100;298;;;
190822;0200;236;;;
190822;0300;34;;;
190822;0400;12;;;
190822;0500;9;;;
190822;0600;8;;;
190822;0700;17;;;
190822;0800;35;;;
190822;0900;59;;;
190822;1000;55;;;
190822;1100;57;;;
190822;1200;65;;;
190822;1300;36;;;
190822;1400;40;;;
190822;1500;45;;;
190822;1600;44;;;
190822;1700;80;;;
190822;1800;142;;;
190822;1900;220;;;
190822;2000;185;;;
190822;2100;139;;;
190822;2200;162;;;
190822;2300;170;;;
190823;0000;69;;;
190823;0100;67;;;
190823;0200;88;;;
190823;0300;46;;;
190823;0400;75;;;
190823;0500;63;;;
190823;0600;63;;;
190823;0700;49;;;
190823;0800;65;;;
190823;0900;47;;;
190823;1000;80;;;
190823;1100;72;;;
190823;1200;73;;;
190823;1300;48;;;
190823;1400;41;;;
190823;1500;23;;;
190823;1600;35;;;
190823;1700;45;;;
190823;1800;71;;;
190823;1900;78;;;
190823;2000;43;;;
190823;2100;40;;;
190823;2200;68;;;
190823;2300;67;;;
190824;0000;70;;;
190824;0100;74;;;
190824;0200;38;;;
190824;0300;36;;;
190824;0400;33;;;
190824;0500;28;;;
190824;0600;26;;;
190824;0700;31;;;
190824;0800;40;;;
190824;0900;63;;;
190824;1000;62;;;
190824;1100;61;;;
190824;1200;50;;;
190824;1300;18;;;
190824;1400;22;;;
190824;1500;17;;;
190824;1600;25;;;
190824;1700;37;;;
190824;1800;47;;;
190824;1900;48;;;
190824;2000;33;;;
190824;2100;27;;;
190824;2200;19;;;
190824;2300;24;;;
190825;0000;36;;;
190825;0100;42;;;
190825;0200;29;;;
190825;0300;16;;;
190825;0400;21;;;
190825;0500;24;;;
190825;0600;34;;;
190825;0700;14;;;
190825;0800;14;;;
190825;0900;15;;;
190825;1000;29;;;
190825;1100;47;;;
190825;1200;51;;;
190825;1300;53;;;
190825;1400;43;;;
190825;1500;44;;;
190825;1600;31;;;
190825;1700;63;;;
190825;1800;38;;;
190825;1900;21;;;
190825;2000;25;;;
190825;2100;16;;;
190825;2200;9;;;
190825;2300;6;;;
190826;0000;5;;;
190826;0100;7;;;
190826;0200;17;;;
190826;0300;7;;;
190826;0400;5;;;
190826;0500;6;;;
190826;0600;8;;;
190826;0700;19;;;
190826;0800;28;;;
190826;0900;42;;;
190826;1000;38;;;
190826;1100;;;;
190826;1200;;;;
190826;1300;;;;
190826;1400;;;;
190826;1500;;;;
190826;1600;;;;
190826;1700;;;;
190826;1800;;;;
190826;1900;;;;
190826;2000;157;;;
190826;2100;191;;;
190826;2200;211;;;
190826;2300;151;;;
190827;0000;43;;;
190827;0100;25;;;
190827;0200;16;;;
190827;0300;10;;;
190827;0400;11;;;
190827;0500;11;;;
190827;0600;17;;;
190827;0700;20;;;
190827;0800;31;;;
190827;0900;33;;;
190827;1000;41;;;
190827;1100;46;;;
190827;1200;21;;;
190827;1300;36;;;
190827;1400;56;;;
190827;1500;22;;;
190827;1600;16;;;
190827;1700;20;;;
190827;1800;30;;;
190827;1900;27;;;
190827;2000;23;;;
190827;2100;26;;;
190827;2200;13;;;
190827;2300;13;;;
190828;0000;8;;;
190828;0100;3;;;
190828;0200;6;;;
190828;0300;5;;;
190828;0400;5;;;
190828;0500;5;;;
190828;0600;5;;;
190828;0700;3;;;
190828;0800;3;;;
190828;0900;9;;;
190828;1000;9;;;
190828;1100;17;;;
190828;1200;14;;;
190828;1300;12;;;
190828;1400;26;;;
190828;1500;12;;;
190828;1600;28;;;
190828;1700;39;;;
190828;1800;61;;;
190828;1900;84;;;
190828;2000;169;;;
190828;2100;190;;;
190828;2200;89;;;
190828;2300;88;;;
190829;0000;93;;;
190829;0100;33;;;
190829;0200;25;;;
190829;0300;21;;;
190829;0400;19;;;
190829;0500;21;;;
190829;0600;18;;;
190829;0700;19;;;
190829;0800;33;;;
190829;0900;46;;;
190829;1000;21;;;
190829;1100;5;;;
190829;1200;22;;;
190829;1300;15;;;
190829;1400;19;;;
190829;1500;16;;;
190829;1600;16;;;
190829;1700;24;;;
190829;1800;21;;;
190829;1900;32;;;
190829;2000;40;;;
190829;2100;67;;;
190829;2200;64;;;
190829;2300;35;;;
190830;0000;53;;;
190830;0100;60;;;
190830;0200;46;;;
190830;0300;21;;;
190830;0400;10;;;
190830;0500;10;;;
190830;0600;11;;;
190830;0700;24;;;
190830;0800;16;;;
190830;0900;21;;;
190830;1000;18;;;
190830;1100;9;;;
190830;1200;7;;;
190830;1300;9;;;
190830;1400;9;;;
190830;1500;17;;;
190830;1600;23;;;
190830;1700;19;;;
190830;1800;33;;;
190830;1900;40;;;
190830;2000;37;;;
190830;2100;81;;;
190830;2200;122;;;
190830;2300;153;;;
190831;0000;92;;;
190831;0100;100;;;
190831;0200;83;;;
190831;0300;44;;;
190831;0400;18;;;
190831;0500;25;;;
190831;0600;17;;;
190831;0700;13;;;
190831;0800;12;;;
190831;0900;27;;;
190831;1000;17;;;
190831;1100;8;;;
190831;1200;24;;;
190831;1300;17;;;
190831;1400;19;;;
190831;1500;21;;;
190831;1600;15;;;
190831;1700;28;;;
190831;1800;57;;;
190831;1900;98;;;
190831;2000;68;;;
190831;2100;84;;;
190831;2200;62;;;
190831;2300;81;;;
190901;0000;142;;;
190901;0100;101;;;
190901;0200;92;;;
190901;0300;72;;;
190901;0400;68;;;
190901;0500;41;;;
190901;0600;53;;;
190901;0700;46;;;
190901;0800;57;;;
190901;0900;19;;;
190901;1000;13;;;
190901;1100;18;;;
190901;1200;16;;;
190901;1300;20;;;
190901;1400;17;;;
190901;1500;17;;;
190901;1600;21;;;
190901;1700;25;;;
190901;1800;22;;;
190901;1900;63;;;
190901;2000;41;;;
190901;2100;41;;;
190901;2200;69;;;
190901;2300;56;;;
