0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.735549945712323e-08,7.868083895640118e-08,2.732469997255159e-07,3.95952008852584e-08,3.9970335996663585e-08,5.039812670938034e-09,9.694294465943074e-10,5.648944493912806e-07,1.6951355557759594e-07,2.0762171653479715e-07,4.627312139507645e-07,1.6646506830992894e-07,4.523829505361784e-07,3.7577680758780005e-07,1.7290996300139406e-07,1.093850862619562e-06,-1.7473021420687587e-12,1.7828903204227054e-08,4.627781461571665e-08,-1.4384575667422789e-12,-1.0570884581821587e-14,5.860638859879252e-10,3.5700402896508173e-10,4.906762663744886e-08,1.344644209957227e-07,1.8613784807754704e-08
3.8524819121686203e-08,8.114375327285785e-08,2.818002012348751e-07,4.083462427903024e-08,4.1221551911566325e-08,5.19756878152963e-09,9.997746693001573e-10,5.825768135508459e-07,1.7481972664271284e-07,2.1412083312025612e-07,4.772157146851243e-07,1.7167579279093617e-07,4.6654346728022055e-07,3.8753960260835423e-07,1.7832243610834668e-07,1.1280907818742894e-06,-1.7522328878506894e-12,1.8386992569799694e-08,4.772671757533643e-08,-1.4425252415881433e-12,-1.0577091037395397e-14,6.044096691626642e-10,3.681817081210062e-10,5.0603548373631265e-08,1.3867343510905346e-07,1.9196433831717243e-08
3.969554289290435e-08,8.360962607993112e-08,2.903636617860795e-07,4.207553367512699e-08,4.247427478528494e-08,5.3555139377862356e-09,1.0301561124584225e-09,6.002803855476359e-07,1.8013226705206037e-07,2.2062775410307376e-07,4.917175937135683e-07,1.7689276735663245e-07,4.807209667459088e-07,3.9931651964601046e-07,1.8374140458593288e-07,1.16237178150873e-06,-1.7524175433671241e-12,1.894575216411018e-08,4.9177389314763835e-08,-1.4425252100565472e-12,-1.1004245002542148e-14,6.227763171106942e-10,3.793730778243936e-10,5.2141309151766135e-08,1.4288749685768664e-07,1.9779781303694226e-08
4.0866265026642666e-08,8.607549576706595e-08,2.9892710815898145e-07,4.3316430254425126e-08,4.3726994408049695e-08,5.513458129330173e-09,1.0605363936704367e-09,6.179839286106202e-07,1.854448019113209e-07,2.2713464088400365e-07,5.06219449397291e-07,1.821097210962248e-07,4.948984397298659e-07,4.110933780923596e-07,1.8916036670908104e-07,1.1966527307618722e-06,-1.7537945507368268e-12,1.950451109894281e-08,5.06280587671481e-08,-1.4425251257426718e-12,-1.4188901064931444e-14,6.411355427846767e-10,3.905644267335638e-10,5.367904618248821e-08,1.4710154819439882e-07,2.036312623701627e-08
4.2036943186897965e-08,8.854125473306905e-08,3.074904278331909e-07,4.455730247246754e-08,4.4979587503478985e-08,5.671401888206538e-09,1.0909175846399507e-09,6.356872278326039e-07,1.9075717815997308e-07,2.3364124017584395e-07,5.207210023335046e-07,1.8732657671580556e-07,5.090757297551712e-07,4.228697769659411e-07,1.9457919314218814e-07,1.2309329774311243e-06,-1.838106834115442e-12,2.006324775072256e-08,5.207817906422738e-08,-1.5120778874080137e-12,-1.4300799969058342e-14,6.595029287118587e-10,4.017507515132044e-10,5.521678304340059e-08,1.5131554475244855e-07,2.0946467241076874e-08
4.3207626448781923e-08,9.100702636479334e-08,3.1605376347858316e-07,4.5798179028653455e-08,4.623219508385268e-08,5.8293458198730025e-09,1.121298823600391e-09,6.533905579420762e-07,1.9606957276479954e-07,2.4014787583880435e-07,5.352225918288022e-07,1.9254344593371685e-07,5.232530434829743e-07,4.3464623470611413e-07,1.9999803550822557e-07,1.265213308645986e-06,-1.9129879882668004e-12,2.062198695855576e-08,5.352836108201266e-08,-1.5738504992487626e-12,-1.4400257455149785e-14,6.778703604518294e-10,4.129376374150814e-10,5.675452294821696e-08,1.5552954866962178e-07,2.152980902392021e-08
4.437831370676151e-08,9.347280791024971e-08,3.2461711164238116e-07,4.703905898029311e-08,4.748481400931072e-08,5.9872898869915044e-09,1.1516801001429574e-09,6.710939122525894e-07,2.0138198174204343e-07,2.466545399911801e-07,5.497242099337539e-07,1.9776032580447969e-07,5.374303757655489e-07,4.464227385536627e-07,2.0541689035021487e-07,1.2994937060547165e-06,-1.9804841461510705e-12,2.118072816747511e-08,5.497859143204769e-08,-1.629530908868391e-12,-1.4489970531594825e-14,6.962378280776111e-10,4.241249627864809e-10,5.829226523357299e-08,1.597435583403794e-07,2.211315141902798e-08
4.554900150744819e-08,9.593859076679296e-08,3.3318046154581575e-07,4.8279939380504574e-08,4.873743447092564e-08,6.145233973015344e-09,1.1820613817454269e-09,6.887972698830906e-07,2.0669439267068924e-07,2.5316120801249804e-07,5.642258318427623e-07,2.0297720712822842e-07,5.51607710532725e-07,4.5819924881128486e-07,2.1083574690173375e-07,1.3337741123974604e-06,-2.046942198721312e-12,2.1739469643100687e-08,5.642882857447983e-08,-1.6843549357308014e-12,-1.4578364907365162e-14,7.146053005812422e-10,4.3531234756674643e-10,5.983000782444992e-08,1.6395756874281297e-07,2.269649390811511e-08
4.671970980498068e-08,9.840442463616824e-08,3.4174387547640883e-07,4.952083725477113e-08,4.999011314533818e-08,6.303178751448979e-09,1.2124428563190764e-09,7.065007514925869e-07,2.1200687725475768e-07,2.596680221632855e-07,5.787276007579951e-07,2.0819414306409515e-07,5.657851405887068e-07,4.6997599449936065e-07,2.1625466729075632e-07,1.3680548583049054e-06,-2.0757931082695206e-12,2.2298221406004656e-08,5.7879311878699295e-08,-1.7081552513252047e-12,-1.4616756022238284e-14,7.329729571308833e-10,4.465019877577955e-10,6.136776270708895e-08,1.6817160888064746e-07,2.3279839487617362e-08
4.7890399860457174e-08,1.0087021303069745e-07,3.503072325059442e-07,5.0761719550971514e-08,5.124274000113533e-08,6.461122914708919e-09,1.242824159057597e-09,7.242041228312499e-07,2.1731929628316942e-07,2.661747062594979e-07,5.932292386654212e-07,2.1341103040860396e-07,5.799624857632747e-07,4.817525309557716e-07,2.2167353089430712e-07,1.4023353018798129e-06,-2.1380435798172754e-12,2.2856964002675766e-08,5.9329576559639327e-08,-1.7595082722146697e-12,-1.4699659459759645e-14,7.513404498891995e-10,4.576896200743238e-10,6.290550661295403e-08,1.7238562245008133e-07,2.3863182339316193e-08
