FECHA (YYMMDD);HORA (HHMM);;
181221;2000;2,16515;
181221;2100;2,25112;
181221;2200;1,35709;
181221;2300;1,31859;
181222;0000;1,76808;
181222;0100;1,73141;
181222;0200;1,94868;
181222;0300;1,72009;
181222;0400;2,10272;
181222;0500;1,43361;
181222;0600;0,860034;
181222;0700;0,91496;
181222;0800;0,510604;
181222;0900;0,766257;
181222;1000;1,3772;
181222;1100;1,31344;
181222;1200;1,74294;
181222;1300;1,7511;
181222;1400;1,87375;
181222;1500;2,36613;
181222;1600;4,46707;
181222;1700;3,5968;
181222;1800;3,19182;
181222;1900;2,92673;
181222;2000;2,51985;
181222;2100;1,86532;
181222;2200;1,56133;
181222;2300;1,37315;
181223;0000;0,882623;
181223;0100;0,694177;
181223;0200;0,420721;
181223;0300;0,417215;
181223;0400;1,21713;
181223;0500;1,34182;
181223;0600;0,795282;
181223;0700;0,601273;
181223;0800;0,497437;
181223;0900;0,779856;
181223;1000;1,38788;
181223;1100;1,14304;
181223;1200;1,4475;
181223;1300;2,61954;
181223;1400;3,23144;
181223;1500;3,29758;
181223;1600;3,79075;
181223;1700;3,67669;
181223;1800;3,12138;
181223;1900;3,14209;
181223;2000;2,38602;
181223;2100;1,5759;
181223;2200;1,20131;
181223;2300;1,1958;
181224;0000;1,07983;
181224;0100;1,23682;
181224;0200;1,48623;
181224;0300;1,44677;
181224;0400;1,13039;
181224;0500;0,949932;
181224;0600;0,972339;
181224;0700;1,14088;
181224;0800;1,11809;
181224;0900;1,34947;
181224;1000;2,07952;
181224;1100;2,31829;
181224;1200;3,59636;
181224;1300;4,19673;
181224;1400;4,31963;
181224;1500;4,46601;
181224;1600;4,96574;
181224;1700;5,23912;
181224;1800;4,3826;
181224;1900;4,62753;
181224;2000;2,53612;
181224;2100;2,15783;
181224;2200;1,55543;
181224;2300;1,2895;
181225;0000;0,974916;
181225;0100;1,06983;
181225;0200;1,46898;
181225;0300;1,44861;
181225;0400;0,908846;
181225;0500;1,1486;
181225;0600;1,00868;
181225;0700;1,1062;
181225;0800;1,39093;
181225;0900;1,23396;
181225;1000;1,0831;
181225;1100;0,806074;
181225;1200;1,78903;
181225;1300;1,87886;
181225;1400;2,13876;
181225;1500;2,46023;
181225;1600;2,84425;
181225;1700;3,39951;
181225;1800;4,16427;
181225;1900;3,18474;
181225;2000;1,8355;
181225;2100;1,62617;
181225;2200;1,34162;
181225;2300;1,26957;
181226;0000;1,22532;
181226;0100;0,3917;
181226;0200;0,806719;
181226;0300;0,598778;
181226;0400;0,200271;
181226;0500;;
181226;0600;1,10859;
181226;0700;1,48033;
181226;0800;0,892371;
181226;0900;0,919121;
181226;1000;0,833243;
181226;1100;2,07185;
181226;1200;2,3304;
181226;1300;0,174438;
181226;1400;0,562279;
181226;1500;1,37087;
181226;1600;3,27334;
181226;1700;3,45288;
181226;1800;2,90728;
181226;1900;2,93861;
181226;2000;2,09614;
181226;2100;1,24577;
181226;2200;0,552248;
181226;2300;0,712729;
181227;0000;0,52042;
181227;0100;0,58123;
181227;0200;0,377342;
181227;0300;0,397016;
181227;0400;0,239381;
181227;0500;0,503668;
181227;0600;1,22235;
181227;0700;1,11278;
181227;0800;1,22718;
181227;0900;1,62761;
181227;1000;2,34257;
181227;1100;2,31679;
181227;1200;2,68363;
181227;1300;2,67481;
181227;1400;2,83235;
181227;1500;3,61649;
181227;1600;3,13137;
181227;1700;3,73633;
181227;1800;3,95446;
181227;1900;3,76837;
181227;2000;2,51448;
181227;2100;1,74644;
181227;2200;1,56651;
181227;2300;1,35559;
181228;0000;0,92697;
181228;0100;0,887305;
181228;0200;0,693757;
181228;0300;0,541766;
181228;0400;0,515627;
181228;0500;0,308634;
181228;0600;0,447364;
181228;0700;0,757801;
181228;0800;1,24826;
181228;0900;1,2147;
181228;1000;1,31479;
181228;1100;1,76125;
181228;1200;1,31977;
181228;1300;2,14303;
181228;1400;2,63715;
181228;1500;2,82202;
181228;1600;3,29849;
181228;1700;3,4003;
181228;1800;3,63012;
181228;1900;3,53676;
181228;2000;3,14033;
181228;2100;2,39768;
181228;2200;1,35363;
181228;2300;0,358954;
181229;0000;0,400188;
181229;0100;0,367225;
181229;0200;0,595917;
181229;0300;0,86108;
181229;0400;0,776687;
181229;0500;0,728658;
181229;0600;1,07865;
181229;0700;1,45186;
181229;0800;1,79922;
181229;0900;2,48672;
181229;1000;3,3756;
181229;1100;5,04893;
181229;1200;2,1999;
181229;1300;1,1543;
181229;1400;0,753418;
181229;1500;1,5294;
181229;1600;1,99996;
181229;1700;3,69588;
181229;1800;3,54287;
181229;1900;2,46321;
181229;2000;1,77188;
181229;2100;0,714964;
181229;2200;0,22077;
181229;2300;0,337698;
181230;0000;0,697798;
181230;0100;0,790515;
181230;0200;0,591608;
181230;0300;0,814503;
181230;0400;0,695003;
181230;0500;;
181230;0600;;
181230;0700;;
181230;0800;0,170522;
181230;0900;0,386995;
181230;1000;0,907155;
181230;1100;1,49093;
181230;1200;1,63257;
181230;1300;1,68746;
181230;1400;1,38879;
181230;1500;1,76974;
181230;1600;2,01555;
181230;1700;2,60362;
181230;1800;2,58479;
181230;1900;2,86398;
181230;2000;2,79356;
181230;2100;2,24989;
181230;2200;1,30439;
181230;2300;0,50916;
181231;0000;0,340711;
181231;0100;0,52689;
181231;0200;0,275021;
181231;0300;0,478209;
181231;0400;;
181231;0500;;
181231;0600;;
181231;0700;0,6672;
181231;0800;0,46054;
181231;0900;0,902938;
181231;1000;1,53728;
181231;1100;1,79077;
181231;1200;2,12297;
181231;1300;2,7347;
181231;1400;2,97802;
181231;1500;2,90321;
181231;1600;3,37568;
181231;1700;3,03943;
181231;1800;3,068;
181231;1900;2,98907;
181231;2000;2,38765;
181231;2100;1,36127;
181231;2200;;
181231;2300;0,534724;
190101;0000;;
190101;0100;1,14378;
190101;0200;1,99533;
190101;0300;1,54713;
190101;0400;1,06331;
190101;0500;1,20241;
190101;0600;1,16079;
190101;0700;1,33702;
190101;0800;1,75094;
190101;0900;2,60555;
190101;1000;1,89626;
190101;1100;2,08081;
190101;1200;1,69652;
190101;1300;2,03857;
190101;1400;3,04817;
190101;1500;3,30202;
190101;1600;4,26148;
190101;1700;4,49525;
190101;1800;4,3952;
190101;1900;4,31441;
190101;2000;4,18949;
190101;2100;3,50722;
190101;2200;1,73277;
190101;2300;0,994277;
190102;0000;0,812197;
190102;0100;0,993684;
190102;0200;0,476514;
190102;0300;0,570028;
190102;0400;0,179666;
190102;0500;;
190102;0600;0,315081;
190102;0700;0,374783;
190102;0800;1,70798;
190102;0900;2,05668;
190102;1000;2,42134;
190102;1100;2,72386;
190102;1200;3,20221;
190102;1300;2,82396;
190102;1400;2,87666;
190102;1500;3,32643;
190102;1600;3,86822;
190102;1700;4,81858;
190102;1800;5,05374;
190102;1900;3,81399;
190102;2000;3,17379;
190102;2100;1,8199;
190102;2200;0,591372;
