FECHA (YYMMDD);HORA (HHMM);;
190928;1200;333,214;
190928;1300;305,692;
190928;1400;298,591;
190928;1500;256,69;
190928;1600;286,84;
190928;1700;240,179;
190928;1800;230,627;
190928;1900;212,955;
190928;2000;191,598;
190928;2100;218,076;
190928;2200;161,462;
190928;2300;162,773;
190929;0000;174,635;
190929;0100;186,123;
190929;0200;117,401;
190929;0300;14,5152;
190929;0400;27,9691;
190929;0500;37,8022;
190929;0600;47,9311;
190929;0700;71,5439;
190929;0800;292,003;
190929;0900;1,25339;
190929;1000;319,431;
190929;1100;301,977;
190929;1200;288,966;
190929;1300;315,373;
190929;1400;333,06;
190929;1500;324,804;
190929;1600;335,848;
190929;1700;320,922;
190929;1800;334,193;
190929;1900;295,444;
190929;2000;255,72;
190929;2100;270,385;
190929;2200;288,67;
190929;2300;354,717;
190930;0000;315,157;
190930;0100;353,767;
190930;0200;34,1104;
190930;0300;44,652;
190930;0400;51,7027;
190930;0500;55,9265;
190930;0600;44,3963;
190930;0700;30,7969;
190930;0800;356,87;
190930;0900;338,585;
190930;1000;348,402;
190930;1100;279,06;
190930;1200;332,756;
190930;1300;265,667;
190930;1400;334,768;
190930;1500;313,292;
190930;1600;271,223;
190930;1700;257,546;
190930;1800;275,85;
190930;1900;297,983;
190930;2000;279,486;
190930;2100;351,603;
190930;2200;11,0856;
190930;2300;351,644;
191001;0000;3,9295;
191001;0100;29,3938;
191001;0200;52,2471;
191001;0300;34,2011;
191001;0400;40,2219;
191001;0500;156,479;
191001;0600;69,9196;
191001;0700;16,5041;
191001;0800;294,736;
191001;0900;356,691;
191001;1000;4,91275;
191001;1100;349,392;
191001;1200;339,407;
191001;1300;142,96;
191001;1400;211,788;
191001;1500;310,947;
191001;1600;57,6407;
191001;1700;222,541;
191001;1800;236,699;
191001;1900;234,832;
191001;2000;242,598;
191001;2100;278,174;
191001;2200;12,0553;
191001;2300;347,485;
191002;0000;355,759;
191002;0100;339,392;
191002;0200;176,856;
191002;0300;263,157;
191002;0400;48,3657;
191002;0500;113,16;
191002;0600;189,669;
191002;0700;348,797;
191002;0800;182,138;
191002;0900;183,776;
191002;1000;219,051;
191002;1100;183,762;
191002;1200;181,415;
191002;1300;176,372;
191002;1400;205,327;
191002;1500;178,412;
191002;1600;228,895;
191002;1700;216,229;
191002;1800;225,979;
191002;1900;225,743;
191002;2000;239,889;
191002;2100;288,82;
191002;2200;330,012;
191002;2300;338,907;
191003;0000;332,012;
191003;0100;333,682;
191003;0200;286,818;
191003;0300;190,424;
191003;0400;165,062;
191003;0500;192,368;
191003;0600;339,697;
191003;0700;333,778;
191003;0800;342,952;
191003;0900;254,241;
191003;1000;253,098;
191003;1100;252,364;
191003;1200;277,685;
191003;1300;261,3;
191003;1400;308,977;
191003;1500;273,468;
191003;1600;263,115;
191003;1700;298,764;
191003;1800;274,58;
191003;1900;274,221;
191003;2000;336,139;
191003;2100;309,826;
191003;2200;318,418;
191003;2300;335,697;
191004;0000;354,773;
191004;0100;357,443;
191004;0200;350,858;
191004;0300;332,306;
191004;0400;347,08;
191004;0500;344,689;
191004;0600;340,813;
191004;0700;346,752;
191004;0800;318,995;
191004;0900;289,543;
191004;1000;229,221;
191004;1100;218,832;
191004;1200;222,14;
191004;1300;236,142;
191004;1400;257,373;
191004;1500;252,166;
191004;1600;250,737;
191004;1700;233,738;
191004;1800;230,942;
191004;1900;221,297;
191004;2000;223,473;
191004;2100;265,471;
191004;2200;317,858;
191004;2300;332,847;
191005;0000;348,61;
191005;0100;11,1673;
191005;0200;332,968;
191005;0300;19,7393;
191005;0400;342,505;
191005;0500;2,21099;
191005;0600;93,8016;
191005;0700;79,585;
191005;0800;65,7239;
191005;0900;282,065;
191005;1000;245,983;
191005;1100;229,601;
191005;1200;220,923;
191005;1300;247,709;
191005;1400;250,335;
191005;1500;251,312;
191005;1600;251,511;
191005;1700;254,316;
191005;1800;257,484;
191005;1900;247,172;
191005;2000;257,043;
191005;2100;241,739;
191005;2200;335,68;
191005;2300;7,01668;
191006;0000;44,2072;
191006;0100;50,2886;
191006;0200;49,3117;
191006;0300;88,3278;
191006;0400;78,3251;
191006;0500;62,912;
191006;0600;41,8079;
191006;0700;33,9129;
191006;0800;1,97686;
191006;0900;7,19828;
191006;1000;1,94792;
191006;1100;352,953;
191006;1200;351,126;
191006;1300;353,345;
191006;1400;346,093;
191006;1500;276,89;
191006;1600;240,711;
191006;1700;239,807;
191006;1800;243,757;
191006;1900;266,731;
191006;2000;256,244;
191006;2100;281,442;
191006;2200;310,134;
191006;2300;327,641;
191007;0000;321,442;
191007;0100;321,252;
191007;0200;331,331;
191007;0300;275,661;
191007;0400;342,871;
191007;0500;352,459;
191007;0600;355,687;
191007;0700;352,856;
191007;0800;318,263;
191007;0900;271,937;
191007;1000;248,249;
191007;1100;219,56;
191007;1200;243,253;
191007;1300;267,351;
191007;1400;256,02;
191007;1500;247,016;
191007;1600;222,136;
191007;1700;219,819;
191007;1800;222,339;
191007;1900;228,073;
191007;2000;233,794;
191007;2100;257,406;
191007;2200;323,886;
191007;2300;349,512;
191008;0000;349,029;
191008;0100;23,7108;
191008;0200;36,8715;
191008;0300;350,529;
191008;0400;358,938;
191008;0500;49,3011;
191008;0600;67,7217;
191008;0700;61,7809;
191008;0800;258,556;
191008;0900;162,284;
191008;1000;173,57;
191008;1100;181,65;
191008;1200;184,633;
191008;1300;199,307;
191008;1400;205,435;
191008;1500;224,116;
191008;1600;205,119;
191008;1700;216,781;
191008;1800;223,153;
191008;1900;223,756;
191008;2000;217,746;
191008;2100;234,01;
191008;2200;280,207;
191008;2300;296,766;
191009;0000;0,589406;
191009;0100;341,705;
191009;0200;358,854;
191009;0300;327,149;
191009;0400;81,8835;
191009;0500;358,119;
191009;0600;107,001;
191009;0700;222,283;
191009;0800;325,491;
191009;0900;243,523;
191009;1000;236,315;
191009;1100;247,105;
191009;1200;221,356;
191009;1300;199,361;
191009;1400;183,516;
191009;1500;214,952;
191009;1600;213,48;
191009;1700;221,076;
191009;1800;222,241;
191009;1900;225,613;
191009;2000;239,91;
191009;2100;264,75;
191009;2200;303,957;
191009;2300;303,199;
191010;0000;3,98068;
191010;0100;320,178;
191010;0200;261,61;
191010;0300;327,131;
191010;0400;246,15;
191010;0500;252,404;
191010;0600;285,203;
191010;0700;241,309;
191010;0800;280,256;
191010;0900;13,0597;
191010;1000;253,273;
191010;1100;227,688;
191010;1200;228,203;
191010;1300;247,334;
191010;1400;222,148;
191010;1500;265,323;
191010;1600;235,773;
191010;1700;236,777;
191010;1800;215,921;
191010;1900;218,169;
191010;2000;226,906;
191010;2100;351,34;
191010;2200;33,8075;
191010;2300;53,1102;
191011;0000;44,0168;
191011;0100;44,3264;
191011;0200;244,057;
191011;0300;331,195;
191011;0400;341,429;
191011;0500;336,737;
191011;0600;11,4774;
191011;0700;33,6273;
191011;0800;40,1835;
191011;0900;74,5355;
191011;1000;153,862;
191011;1100;226,216;
191011;1200;255,98;
191011;1300;351,633;
191011;1400;294,355;
191011;1500;244,738;
191011;1600;243,515;
191011;1700;249,221;
191011;1800;242,13;
191011;1900;240,852;
191011;2000;233,602;
191011;2100;241,468;
191011;2200;276,221;
191011;2300;23,3419;
191012;0000;109,984;
191012;0100;183,282;
191012;0200;255,789;
191012;0300;350,898;
191012;0400;350,153;
191012;0500;240,189;
191012;0600;244,909;
191012;0700;342,008;
191012;0800;320,211;
191012;0900;27,7983;
191012;1000;232,378;
191012;1100;253,034;
191012;1200;254,036;
191012;1300;230,99;
191012;1400;239,098;
191012;1500;249,199;
191012;1600;244,698;
191012;1700;241,532;
191012;1800;241,147;
191012;1900;254,799;
191012;2000;259,845;
191012;2100;268,535;
191012;2200;239,174;
191012;2300;314,691;
191013;0000;274,499;
191013;0100;239,747;
191013;0200;268,695;
191013;0300;249,337;
191013;0400;244,731;
191013;0500;268,773;
191013;0600;240,53;
191013;0700;248,345;
191013;0800;221,09;
191013;0900;194,079;
191013;1000;188,98;
191013;1100;189,794;
191013;1200;192,538;
191013;1300;211,29;
191013;1400;180,307;
191013;1500;157,099;
191013;1600;144;
191013;1700;143,616;
191013;1800;133,995;
191013;1900;146,877;
191013;2000;148,379;
191013;2100;71,0096;
191013;2200;35,1856;
191013;2300;33,0689;
191014;0000;116,225;
191014;0100;133,124;
191014;0200;124,863;
191014;0300;93,0847;
191014;0400;37,8208;
191014;0500;41,4145;
191014;0600;39,5017;
191014;0700;30,7112;
191014;0800;29,1801;
191014;0900;13,5839;
191014;1000;115,938;
191014;1100;48,8151;
191014;1200;42,5617;
191014;1300;36,8052;
191014;1400;41,8437;
191014;1500;14,9322;
191014;1600;15,711;
191014;1700;39,8536;
191014;1800;95,0454;
191014;1900;134,556;
191014;2000;97,182;
191014;2100;59,591;
191014;2200;54,0305;
191014;2300;53,6299;
191015;0000;60,9344;
191015;0100;51,3616;
191015;0200;152,461;
191015;0300;163,054;
