FECHA (YYMMDD);HORA (HHMM);;
181220;0300;96,7417;
181220;0400;98,225;
181220;0500;97,3333;
181220;0600;99,275;
181220;0700;94,8667;
181220;0800;82,7408;
181220;0900;76,1276;
181220;1000;74,0275;
181220;1100;66,7125;
181220;1200;60,1025;
181220;1300;55,0917;
181220;1400;53,8033;
181220;1500;49,0742;
181220;1600;52,3742;
181220;1700;52,745;
181220;1800;58,2508;
181220;1900;61,8667;
181220;2000;67,5142;
181220;2100;77,8209;
181220;2200;86,4417;
181220;2300;92,0333;
181221;0000;95,525;
181221;0100;98;
181221;0200;99,6667;
181221;0300;101,342;
181221;0400;101,892;
181221;0500;101,85;
181221;0600;101,908;
181221;0700;101,883;
181221;0800;101,93;
181221;0900;101,867;
181221;1000;101,925;
181221;1100;86,8824;
181221;1200;71,7683;
181221;1300;60,835;
181221;1400;52,9825;
181221;1500;55,745;
181221;1600;54,3192;
181221;1700;59,7283;
181221;1800;64,3116;
181221;1900;70,1808;
181221;2000;78,6884;
181221;2100;87,825;
181221;2200;93,0333;
181221;2300;94,75;
181222;0000;95,6;
181222;0100;95,4917;
181222;0200;96,325;
181222;0300;97,4583;
181222;0400;98,85;
181222;0500;99,2167;
181222;0600;98,775;
181222;0700;99,1167;
181222;0800;96,4833;
181222;0900;89,8583;
181222;1000;80,2817;
181222;1100;71,5417;
181222;1200;64,6625;
181222;1300;58,7783;
181222;1400;51,4125;
181222;1500;48,6967;
181222;1600;58,9892;
181222;1700;58,3242;
181222;1800;62,02;
181222;1900;65,2467;
181222;2000;69,55;
181222;2100;78,08;
181222;2200;85,85;
181222;2300;91,9417;
181223;0000;95,8083;
181223;0100;97,3083;
181223;0200;98,7083;
181223;0300;99,6917;
181223;0400;99,7167;
181223;0500;98,9417;
181223;0600;100,917;
181223;0700;101,875;
181223;0800;101,917;
181223;0900;101,842;
181223;1000;100,983;
181223;1100;92,925;
181223;1200;80,5033;
181223;1300;68,3783;
181223;1400;55,9242;
181223;1500;50,175;
181223;1600;51,9033;
181223;1700;51,7742;
181223;1800;54,5067;
181223;1900;50,5342;
181223;2000;58,1542;
181223;2100;75,1292;
181223;2200;84,725;
181223;2300;93,25;
181224;0000;97,8917;
181224;0100;100,092;
181224;0200;101,783;
181224;0300;101,908;
181224;0400;101,883;
181224;0500;101,925;
181224;0600;101,883;
181224;0700;101,9;
181224;0800;101,9;
181224;0900;98,9417;
181224;1000;77,8417;
181224;1100;66,0967;
181224;1200;55,0668;
181224;1300;47,0268;
181224;1400;43,6109;
181224;1500;39,8758;
181224;1600;43,775;
181224;1700;44,0431;
181224;1800;51,4056;
181224;1900;59,8575;
181224;2000;73,5277;
181224;2100;87,4583;
181224;2200;94,5667;
181224;2300;97,5667;
181225;0000;98,6672;
181225;0100;98,4279;
181225;0200;98,136;
181225;0300;97,7191;
181225;0400;96,9857;
181225;0500;96,869;
181225;0600;99,2938;
181225;0700;101,51;
181225;0800;101,86;
181225;0900;101,885;
181225;1000;96,9517;
181225;1100;80,0674;
181225;1200;67,2046;
181225;1300;58,5381;
181225;1400;53,0333;
181225;1500;48,8773;
181225;1600;47,2508;
181225;1700;51,9783;
181225;1800;56,765;
181225;1900;59,5636;
181225;2000;65,3413;
181225;2100;73,5383;
181225;2200;80,4741;
181225;2300;87,0548;
181226;0000;94,0464;
181226;0100;97,7295;
181226;0200;99,8794;
181226;0300;101,812;
181226;0400;101,912;
181226;0500;101,879;
181226;0600;101,904;
181226;0700;101,887;
181226;0800;101,929;
181226;0900;101,862;
181226;1000;101,911;
181226;1100;87,9332;
181226;1200;78,9171;
181226;1300;71,9305;
181226;1400;64,5095;
181226;1500;54,5114;
181226;1600;42,6569;
181226;1700;47,8136;
181226;1800;47,6627;
181226;1900;52,0001;
181226;2000;56,0742;
181226;2100;63,4083;
181226;2200;68,2675;
181226;2300;70,1283;
181227;0000;72,3282;
181227;0100;76,7343;
181227;0200;76,2858;
181227;0300;77,3167;
181227;0400;78,6768;
181227;0500;83,6167;
181227;0600;86,7833;
181227;0700;91,7667;
181227;0800;87,9333;
181227;0900;80,2258;
181227;1000;66,8883;
181227;1100;59,6808;
181227;1200;55,715;
181227;1300;49,8183;
181227;1400;49,8233;
181227;1500;50,275;
181227;1600;51,4258;
181227;1700;52,8083;
181227;1800;55,9925;
181227;1900;59,3325;
181227;2000;63,9458;
181227;2100;70,9192;
181227;2200;82,4449;
181227;2300;90,1;
181228;0000;93,3083;
181228;0100;95,0583;
181228;0200;96,5417;
181228;0300;97,3834;
181228;0400;97,7833;
181228;0500;96,7833;
181228;0600;96,225;
181228;0700;95,8333;
181228;0800;93,8;
181228;0900;89,2167;
181228;1000;79,3158;
181228;1100;69,655;
181228;1200;66,295;
181228;1300;62,7458;
181228;1400;56,3983;
181228;1500;53,9283;
181228;1600;53,7725;
181228;1700;52,53;
181228;1800;51,7317;
181228;1900;51,4375;
181228;2000;55,31;
181228;2100;62,6042;
181228;2200;69,8258;
181228;2300;75,4283;
181229;0000;77,5601;
181229;0100;82,3258;
181229;0200;86,5083;
181229;0300;89,2;
181229;0400;92,175;
181229;0500;92,4833;
181229;0600;92,6417;
181229;0700;90,3083;
181229;0800;83,3658;
181229;0900;71,0551;
181229;1000;69,97;
181229;1100;67,4683;
181229;1200;93,1226;
181229;1300;101,825;
181229;1400;101,908;
181229;1500;101,583;
181229;1600;90,0533;
181229;1700;58,6292;
181229;1800;50,5717;
181229;1900;46,745;
181229;2000;50,3842;
181229;2100;60,4458;
181229;2200;72,5583;
181229;2300;83,9417;
181230;0000;89,425;
181230;0100;93,9167;
181230;0200;93,2167;
181230;0300;95,6583;
181230;0400;97,0583;
181230;0500;98,7;
181230;0600;100,833;
181230;0700;100,858;
181230;0800;88,1392;
181230;0900;71,9167;
181230;1000;62,1942;
181230;1100;50,985;
181230;1200;46,845;
181230;1300;48,7042;
181230;1400;46,3533;
181230;1500;45,2442;
181230;1600;44,4008;
181230;1700;47,9425;
181230;1800;48,7892;
181230;1900;49,4975;
181230;2000;52,3825;
181230;2100;59,795;
181230;2200;69,8199;
181230;2300;76,6075;
181231;0000;81,9366;
181231;0100;86,6417;
181231;0200;90,3666;
181231;0300;93,1083;
181231;0400;95,3833;
181231;0500;98,65;
181231;0600;100,883;
181231;0700;97,6667;
181231;0800;82,84;
181231;0900;74,25;
181231;1000;62,2042;
181231;1100;57,3008;
181231;1200;54,885;
181231;1300;57,2917;
181231;1400;60,2233;
181231;1500;60,7758;
181231;1600;59,6408;
181231;1700;55,6625;
181231;1800;53,8525;
181231;1900;55,3883;
181231;2000;61,9383;
181231;2100;73,4192;
181231;2200;82,0083;
181231;2300;82,9667;
190101;0000;84,325;
190101;0100;86,75;
190101;0200;96,575;
190101;0300;98,8083;
190101;0400;91,725;
190101;0500;89,525;
190101;0600;89,0333;
190101;0700;83,9917;
190101;0800;78,5925;
190101;0900;74,9734;
190101;1000;67,1667;
190101;1100;65,3408;
190101;1200;59,7958;
190101;1300;51,5742;
190101;1400;48,455;
190101;1500;45,7933;
190101;1600;42,6242;
190101;1700;42,4325;
190101;1800;48,085;
190101;1900;49,7308;
190101;2000;55,3642;
190101;2100;63,1308;
190101;2200;70,025;
190101;2300;74,7184;
190102;0000;78,0209;
190102;0100;82,1583;
190102;0200;85,3167;
190102;0300;87,1917;
190102;0400;89,1417;
190102;0500;90,7083;
190102;0600;93,6167;
190102;0700;89,4834;
190102;0800;73,8883;
190102;0900;64,2133;
190102;1000;59,1075;
190102;1100;46,5742;
190102;1200;43,5325;
190102;1300;40,5283;
190102;1400;40,1233;
190102;1500;38,0308;
190102;1600;44,6175;
190102;1700;46,7858;
190102;1800;46,7108;
190102;1900;48,31;
190102;2000;52,1417;
190102;2100;62,5142;
190102;2200;69,0958;
190102;2300;71,7283;
190103;0000;76,7217;
190103;0100;81,3667;
190103;0200;84,8083;
190103;0300;89,1083;
190103;0400;92,6083;
190103;0500;92,475;
190103;0600;87,1;
190103;0700;80,2058;
190103;0800;74,7767;
190103;0900;66,9192;
190103;1000;58,6967;
190103;1100;51,88;
190103;1200;46,6858;
190103;1300;47,94;
190103;1400;47,4567;
190103;1500;46,6368;
190103;1600;50,1783;
190103;1700;53,9367;
190103;1800;55,6533;
190103;1900;61,8458;
190103;2000;73,7383;
190103;2100;84,4967;
190103;2200;92,2833;
190103;2300;95,9583;
190104;0000;98,75;
190104;0100;100,633;
190104;0200;100,983;
190104;0300;98,6667;
