FECHA (YYMMDD);HORA (HHMM);;
190918;1500;10,3653;
190918;1600;8,70952;
190918;1700;7,41205;
190918;1800;8,30174;
190918;1900;7,94994;
190918;2000;7,17344;
190918;2100;6,68885;
190918;2200;5,89501;
190918;2300;4,02409;
190919;0000;3,50662;
190919;0100;3,33361;
190919;0200;3,12903;
190919;0300;2,53995;
190919;0400;2,4391;
190919;0500;2,76785;
190919;0600;1,88493;
190919;0700;1,76118;
190919;0800;2,36408;
190919;0900;3,25515;
190919;1000;5,45688;
190919;1100;7,53355;
190919;1200;8,42749;
190919;1300;10,1694;
190919;1400;7,97419;
190919;1500;9,31935;
190919;1600;9,59685;
190919;1700;9,81349;
190919;1800;9,181;
190919;1900;8,52489;
190919;2000;7,26173;
190919;2100;6,21581;
190919;2200;6,05988;
190919;2300;5,25862;
190920;0000;4,8392;
190920;0100;4,36885;
190920;0200;4,51151;
190920;0300;4,36493;
190920;0400;4,22467;
190920;0500;4,14385;
190920;0600;3,61901;
190920;0700;3,34351;
190920;0800;3,44965;
190920;0900;4,79072;
190920;1000;7,20712;
190920;1100;9,37247;
190920;1200;9,97437;
190920;1300;10,8935;
190920;1400;10,9402;
190920;1500;12,0443;
190920;1600;12,6684;
190920;1700;12,1051;
190920;1800;10,9009;
190920;1900;9,31259;
190920;2000;8,09416;
190920;2100;7,48486;
190920;2200;7,50244;
190920;2300;7,36069;
190921;0000;7,13626;
190921;0100;6,456;
190921;0200;6,70533;
190921;0300;6,62357;
190921;0400;6,39864;
190921;0500;5,8783;
190921;0600;5,63188;
190921;0700;5,70245;
190921;0800;5,99311;
190921;0900;6,92018;
190921;1000;9,3985;
190921;1100;10,9884;
190921;1200;11,2943;
190921;1300;11,6534;
190921;1400;12,7459;
190921;1500;13,5993;
190921;1600;14,2668;
190921;1700;14,6468;
190921;1800;14,1833;
190921;1900;12,1267;
190921;2000;10,24;
190921;2100;8,36763;
190921;2200;6,83994;
190921;2300;6,07243;
190922;0000;5,0155;
190922;0100;4,33516;
190922;0200;4,01598;
190922;0300;3,09107;
190922;0400;3,01299;
190922;0500;2,26173;
190922;0600;2,08339;
190922;0700;1,61253;
190922;0800;2,74388;
190922;0900;6,04759;
190922;1000;8,83249;
190922;1100;10,8826;
190922;1200;12,8484;
190922;1300;14,5093;
190922;1400;16,2259;
190922;1500;17,4183;
190922;1600;17,6558;
190922;1700;17,511;
190922;1800;15,6963;
190922;1900;12,6255;
190922;2000;10,4713;
190922;2100;8,95464;
190922;2200;7,87963;
190922;2300;7,05238;
190923;0000;6,78554;
190923;0100;6,86695;
190923;0200;5,87911;
190923;0300;6,32677;
190923;0400;6,46835;
190923;0500;5,66074;
190923;0600;5,34216;
190923;0700;4,86332;
190923;0800;4,81747;
190923;0900;6,97753;
190923;1000;9,41353;
190923;1100;11,2534;
190923;1200;12,975;
190923;1300;15,0438;
190923;1400;17,0508;
190923;1500;18,3249;
190923;1600;18,6499;
190923;1700;18,3623;
190923;1800;17,1605;
190923;1900;14,5769;
190923;2000;12,2244;
190923;2100;10,7202;
190923;2200;9,70016;
190923;2300;8,97432;
190924;0000;8,48596;
190924;0100;8,10187;
190924;0200;8,22694;
190924;0300;7,68629;
190924;0400;6,78078;
190924;0500;6,2496;
190924;0600;6,63786;
190924;0700;6,7846;
190924;0800;7,86775;
190924;0900;10,7104;
190924;1000;13,6137;
190924;1100;16,6256;
190924;1200;18,9614;
190924;1300;20,9864;
190924;1400;22,6963;
190924;1500;23,6229;
190924;1600;24,2671;
190924;1700;23,712;
190924;1800;23,1103;
190924;1900;21,107;
190924;2000;18,6552;
190924;2100;16,8619;
190924;2200;16,2585;
190924;2300;15,0568;
190925;0000;14,3126;
190925;0100;12,8133;
190925;0200;12,1008;
190925;0300;10,955;
190925;0400;10,09;
190925;0500;9,4222;
190925;0600;9,20718;
190925;0700;9,31383;
190925;0800;10,693;
190925;0900;14,0329;
190925;1000;16,5216;
190925;1100;18,9964;
190925;1200;20,5073;
190925;1300;22,2321;
190925;1400;24,0904;
190925;1500;24,8195;
190925;1600;24,9661;
190925;1700;24,4269;
190925;1800;23,7127;
190925;1900;21,3635;
190925;2000;18,9234;
190925;2100;16,9618;
190925;2200;15,0533;
190925;2300;13,1733;
190926;0000;12,0042;
190926;0100;12,1816;
190926;0200;10,989;
190926;0300;9,99156;
190926;0400;9,06488;
190926;0500;8,67651;
190926;0600;7,48376;
190926;0700;7,5425;
190926;0800;8,64432;
190926;0900;13,1123;
190926;1000;17,0177;
190926;1100;19,1041;
190926;1200;21,1898;
190926;1300;22,7729;
190926;1400;24,112;
190926;1500;25,3019;
190926;1600;24,8394;
190926;1700;21,0784;
190926;1800;17,9476;
190926;1900;15,8683;
190926;2000;13,8067;
190926;2100;12,5447;
190926;2200;11,2822;
190926;2300;10,2163;
190927;0000;9,95796;
190927;0100;9,86795;
190927;0200;9,92543;
190927;0300;10,1929;
190927;0400;10,2337;
190927;0500;10,2162;
190927;0600;10,3646;
190927;0700;10,4886;
190927;0800;10,9395;
190927;0900;11,2528;
190927;1000;12,4378;
